"","Zuzanna","Julia","Lena","Maja","Hanna","Zofia","Amelia","Alicja","Aleksandra","Natalia","Oliwia","Maria","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Pola","Liliana","Nikola","Gabriela"
"1153",0,0,80,5,111,100,225,2,0,0,0,0,80,0,55,20,8,0,0,1,0,0
"1154",0,0,75,15,31,92,212,1,0,0,0,0,83,16,42,23,6,0,0,0,0,0
"1155",0,0,77,24,67,100,128,1,0,0,0,0,29,0,17,36,8,0,0,1,0,0
"1156",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1157",0,0,69,33,98,97,187,2,0,0,0,0,73,25,37,30,6,0,0,0,0,0
"1158",0,0,86,5,96,100,288,2,0,0,0,0,41,0,34,38,8,0,0,1,0,0
"1159",0,0,92,0,142,100,407,0,0,0,0,0,33,0,48,21,8,0,0,1,0,0
"1160",0,0,80,11,61,98,162,0,0,0,0,0,53,74,12,45,6,0,0,0,0,0
"1161",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1162",0,0,83,3,79,100,182,0,0,0,0,0,46,0,43,40,8,0,0,1,0,0
"1163",0,0,63,34,95,91,377,4,0,0,0,0,57,6,30,25,5,0,0,0,0,0
"1164",0,0,82,1,36,100,78,0,0,0,0,0,11,0,8,26,8,0,0,1,0,0
"1165",0,0,82,2,161,100,434,2,0,0,0,0,31,0,26,29,8,0,0,1,0,0
"1166",0,0,70,63,60,100,250,2,0,0,0,0,100,0,40,15,8,0,0,1,0,0
"1167",0,0,65,92,89,93,228,1,0,0,0,0,100,80,57,15,3,0,0,0,0,0
"1168",0,0,71,48,94,86,103,0,0,0,0,0,67,13,14,7,5,0,0,0,0,0
"1169",0,0,68,78,60,100,108,0,0,0,0,0,100,0,50,14,8,0,0,1,0,0
"1170",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1171",0,0,78,2,83,90,239,2,0,0,0,0,55,10,15,13,6,0,0,0,0,0
"1172",0,0,58,72,52,85,122,1,0,0,0,0,100,14,46,13,5,0,0,0,0,0
"1173",0,0,56,59,50,90,75,6,0,0,0,0,71,31,14,21,5,0,0,0,0,0
"1174",0,0,87,1,83,100,230,0,0,0,0,0,42,0,22,23,8,0,0,1,0,0
"1175",0,0,64,56,76,64,212,0,0,0,0,0,75,10,55,11,3,0,0,0,0,0
"1176",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1177",0,0,75,24,79,98,163,0,0,0,0,0,47,63,35,46,6,0,0,0,0,0
"1178",0,0,72,1,142,82,349,1,0,0,0,0,30,28,26,34,6,0,0,0,0,0
"1179",0,0,80,25,74,100,118,0,0,0,0,0,75,0,73,11,8,0,0,1,0,0
"1180",0,0,62,96,30,88,227,0,0,0,0,0,100,13,50,22,5,0,0,0,0,0
"1181",0,0,65,31,8,100,15,3,0,0,0,0,70,0,20,10,8,0,0,1,0,0
"1182",0,0,71,23,52,95,141,4,0,0,0,0,75,0,33,21,4,0,0,1,0,0
"1183",0,0,68,51,89,94,171,1,0,0,0,0,50,71,12,17,6,0,0,0,0,0
"1184",0,0,87,5,65,100,207,1,0,0,0,0,50,0,33,15,8,0,0,1,0,0
"1185",0,0,57,9,46,75,60,1,0,0,0,0,100,42,50,9,6,0,0,0,0,0
"1186",0,0,66,15,69,100,192,0,0,0,0,0,60,0,29,17,8,0,0,1,0,0
"1187",0,0,60,13,59,62,172,1,0,0,0,0,83,2,69,13,4,0,0,0,0,0
"1188",0,0,66,68,81,86,341,0,0,0,0,0,89,37,43,35,3,0,0,0,0,0
"1189",0,0,80,3,84,100,318,2,0,0,0,0,53,0,41,59,8,0,0,1,0,0
"1190",0,0,69,42,89,96,215,3,0,0,0,0,38,4,33,24,6,0,0,0,0,0
"1191",0,0,80,38,201,100,224,1,0,0,0,0,78,0,5,20,8,0,0,1,0,0
"1192",0,0,79,81,150,100,281,0,0,0,0,0,50,0,33,6,8,0,0,1,0,0
"1193",0,0,71,27,38,95,78,0,0,0,0,0,64,55,32,21,2,0,0,0,0,0
"1194",0,0,75,12,79,100,438,3,0,0,0,0,52,0,20,53,8,0,0,1,0,0
"1195",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1196",0,0,60,28,64,45,110,3,0,0,0,0,67,59,64,12,4,0,0,0,0,0
"1197",0,0,64,5,73,85,177,0,0,0,0,0,64,2,62,34,5,0,0,0,0,0
"1198",0,0,63,45,92,93,284,0,0,0,0,0,59,2,12,29,6,0,0,0,0,0
"1199",0,0,75,8,80,87,247,2,0,0,0,0,40,17,23,46,6,0,0,0,0,0
"1200",0,0,82,19,107,100,209,8,0,0,0,0,50,0,21,24,8,0,0,1,0,0
"1201",0,0,80,42,118,100,180,0,0,0,0,0,33,0,7,27,8,0,0,1,0,0
"1202",0,0,64,84,42,100,62,2,0,0,0,0,80,0,0,10,8,0,0,1,0,0
"1203",0,0,63,74,58,89,121,4,0,0,0,0,100,62,50,18,5,0,0,0,0,0
"1204",0,0,63,0,66,75,121,2,0,0,0,0,75,4,38,7,2,0,0,0,0,0
"1205",0,0,64,41,26,92,90,2,0,0,0,0,100,0,31,13,6,0,0,1,0,0
"1206",0,0,86,0,87,96,268,2,0,0,0,0,13,36,20,27,6,0,0,0,0,0
"1207",0,0,69,8,31,78,0,1,0,0,0,0,80,28,78,9,2,1,0,0,0,0
"1208",0,0,65,26,48,91,104,1,0,0,0,0,63,23,32,23,6,0,0,0,0,0
"1209",0,0,74,34,148,96,565,0,0,0,0,0,58,62,13,24,6,0,0,0,0,0
"1210",0,0,77,44,61,100,223,3,0,0,0,0,46,0,5,22,8,0,0,1,0,0
"1211",0,0,65,49,67,55,360,0,0,0,0,0,60,17,45,11,3,0,0,0,0,0
"1212",0,0,91,0,99,100,0,3,0,0,0,0,50,0,73,0,8,1,0,1,0,0
"1213",0,0,79,8,51,100,207,2,0,0,0,0,40,0,29,28,8,0,0,1,0,0
"1214",0,0,69,36,63,97,173,0,0,0,0,0,64,0,42,31,6,0,0,1,0,0
"1215",0,0,51,79,96,84,186,3,0,0,0,0,100,2,56,25,2,0,0,0,0,0
"1216",0,0,73,45,88,100,219,1,0,0,0,0,89,0,46,24,8,0,0,1,0,0
"1217",0,0,68,50,88,90,373,4,0,0,0,0,58,0,19,21,6,0,0,1,0,0
"1218",0,0,75,41,56,100,99,1,0,0,0,0,75,0,55,40,8,0,0,1,0,0
"1219",0,0,63,94,40,86,76,1,0,0,0,0,100,0,27,22,6,0,0,1,0,0
"1220",0,0,70,26,75,87,186,2,0,0,0,0,33,28,16,24,2,0,0,0,0,0
"1221",0,0,73,29,105,95,283,1,0,0,0,0,63,6,33,22,6,0,0,0,0,0
"1222",0,0,66,91,91,88,239,1,0,0,0,0,58,28,27,34,2,0,0,0,0,0
"1223",0,0,67,40,118,93,261,6,0,0,0,0,88,4,29,28,5,0,0,0,0,0
"1224",0,0,91,3,127,100,175,0,0,0,0,0,29,0,28,16,8,0,0,1,0,0
"1225",0,0,68,62,96,95,176,0,0,0,0,0,89,11,27,22,6,0,0,0,0,0
"1226",0,0,78,14,58,100,126,2,0,0,0,0,50,0,51,45,8,0,0,1,0,0
"1227",0,0,74,39,44,100,183,0,0,0,0,0,75,0,33,12,8,0,0,1,0,0
"1228",0,0,63,30,89,95,278,3,0,0,0,0,86,3,24,38,6,0,0,0,0,0
"1229",0,0,69,42,67,100,192,3,0,0,0,0,79,0,42,36,8,0,0,1,0,0
"1230",0,0,72,21,34,100,73,4,0,0,0,0,50,0,19,31,8,0,0,1,0,0
"1231",0,0,68,22,32,100,86,4,0,0,0,0,57,0,25,28,8,0,0,1,0,0
"1232",0,0,80,16,96,100,194,1,0,0,0,0,55,0,30,21,8,0,0,1,0,0
"1233",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1234",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1235",0,0,76,54,67,95,181,0,0,0,0,0,63,31,58,19,6,0,0,0,0,0
"1236",0,0,80,6,34,100,93,0,0,0,0,0,67,0,40,15,8,0,0,1,0,0
"1237",0,0,85,19,69,100,184,2,0,0,0,0,67,0,45,31,8,0,0,1,0,0
"1238",0,0,84,0,56,100,271,3,0,0,0,0,50,0,57,18,8,0,0,1,0,0
"1239",0,0,83,11,91,100,287,1,0,0,0,0,58,0,42,27,8,0,0,1,0,0
"1240",0,0,86,1,85,94,197,1,0,0,0,0,38,25,25,16,5,0,0,0,0,0
"1241",0,0,62,73,54,86,157,0,0,0,0,0,83,26,24,31,6,0,0,0,0,0
"1242",0,0,66,66,89,50,173,12,0,0,0,0,100,65,50,2,6,0,0,0,0,0
"1243",0,0,75,48,69,100,176,0,0,0,0,0,82,0,42,19,8,0,0,1,0,0
"1244",0,0,81,10,99,71,168,0,0,0,0,0,75,48,65,17,6,0,0,0,0,0
"1245",0,0,66,31,92,80,208,0,0,0,0,0,67,3,40,25,6,0,0,0,0,0
"1246",0,0,74,68,69,92,265,2,0,0,0,0,78,42,44,37,6,0,0,0,0,0
"1247",0,0,80,9,32,93,70,1,0,0,0,0,43,56,36,14,6,0,0,0,0,0
"1248",0,0,82,3,101,100,439,1,0,0,0,0,33,0,13,33,8,0,0,1,0,0
"1249",0,0,69,44,104,100,234,0,0,0,0,0,80,0,38,13,8,0,0,1,0,0
"1250",0,0,66,53,18,100,31,1,0,0,0,0,100,0,10,10,8,0,0,1,0,0
"1251",0,0,84,0,199,88,397,0,0,0,0,0,50,65,13,8,6,0,0,0,0,0
"1252",0,0,85,1,62,100,132,0,0,0,0,0,67,0,21,29,7,0,0,1,0,0
"1253",0,0,73,43,58,100,188,4,0,0,0,0,62,0,40,25,8,0,0,1,0,0
"1254",0,0,58,0,50,80,157,0,0,1,0,0,75,5,60,5,6,0,0,0,0,0
"1255",0,0,67,72,101,97,310,1,0,0,0,0,86,9,42,31,6,0,0,0,0,0
"1256",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1257",0,0,82,19,47,100,108,0,0,0,0,0,60,0,20,2,8,0,0,1,0,0
"1258",0,0,89,6,111,100,286,0,0,0,0,0,63,0,47,19,8,0,0,1,0,0
"1259",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1260",0,0,75,41,50,100,102,3,0,0,0,0,86,0,27,16,8,0,0,1,0,0
"1261",0,0,81,34,92,100,198,2,0,0,0,0,60,0,30,20,8,0,0,1,0,0
"1262",0,0,74,60,49,100,104,0,0,0,0,0,100,0,31,13,8,0,0,1,0,0
"1263",0,0,88,9,74,100,200,1,0,0,0,0,50,0,25,20,8,0,0,1,0,0
"1264",0,0,84,3,92,95,202,1,0,0,0,0,36,51,26,34,6,0,0,0,0,0
"1265",0,0,83,3,81,100,183,0,0,0,0,0,63,0,61,32,8,0,0,1,0,0
"1266",0,0,85,11,58,100,201,1,0,0,0,0,80,0,57,7,8,0,0,1,0,0
"1267",0,0,75,11,53,100,248,1,0,0,0,0,50,0,25,24,8,0,0,1,0,0
"1268",0,0,88,0,121,100,0,0,0,0,0,0,30,0,17,0,8,1,0,1,0,0
"1269",0,0,72,40,65,100,132,3,0,0,0,0,73,0,42,26,8,0,0,1,0,0
"1270",0,0,79,6,85,97,214,2,0,0,0,0,38,8,27,15,6,0,0,0,0,0
"1271",0,0,70,51,93,89,234,2,0,0,0,0,70,12,44,27,6,0,0,0,0,0
"1272",0,0,72,34,58,100,166,0,0,0,0,0,33,0,20,33,8,0,0,1,0,0
"1273",0,0,67,5,38,67,48,3,0,0,0,0,50,6,0,3,5,0,0,0,0,0
"1274",0,0,78,11,58,100,111,3,0,0,0,0,75,0,32,22,8,0,0,1,0,0
"1275",0,0,81,9,51,100,266,1,0,0,0,0,83,0,53,30,8,0,0,1,0,0
"1276",0,0,62,44,90,71,137,1,0,0,0,0,67,7,7,14,6,0,0,0,0,0
"1277",0,0,75,32,107,82,290,2,0,0,0,0,83,31,36,11,3,0,0,0,0,0
"1278",0,0,72,16,62,95,221,2,0,0,0,0,43,57,14,22,5,0,0,0,0,0
"1279",0,0,69,0,77,71,10,0,0,1,0,0,100,17,86,2,4,0,0,0,0,0
"1280",0,0,80,47,103,100,148,1,0,0,0,0,88,0,75,16,8,0,0,1,0,0
"1281",0,0,86,0,100,100,206,2,0,0,0,0,50,0,38,24,8,0,0,1,0,0
"1282",0,0,58,0,49,57,108,3,0,0,0,0,83,6,71,14,2,0,0,0,0,0
"1283",0,0,78,19,49,100,103,0,0,0,0,0,80,0,76,13,8,0,0,1,0,0
"1284",0,0,76,33,92,95,353,1,0,0,0,0,80,69,29,42,6,0,0,0,0,0
"1285",0,0,84,0,63,100,149,0,0,0,0,0,29,0,15,28,8,0,0,1,0,0
"1286",0,0,83,0,75,96,227,0,0,0,0,0,33,50,48,24,6,0,0,0,0,0
"1287",0,0,76,48,54,100,146,0,0,0,0,0,100,0,36,14,8,0,0,1,0,0
"1288",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1289",0,0,86,0,109,100,347,0,0,0,0,0,43,0,38,26,8,0,0,1,0,0
"1290",0,0,80,42,43,100,72,1,0,0,0,0,57,0,22,18,8,0,0,1,0,0
"1291",0,0,59,88,76,80,244,2,0,0,0,0,93,6,40,30,5,0,0,0,0,0
"1292",0,0,55,13,24,86,37,0,0,0,0,0,75,1,57,7,5,0,0,0,0,0
"1293",0,0,56,62,90,69,189,2,0,0,0,0,67,2,31,29,6,0,0,0,0,0
"1294",0,0,65,39,61,90,121,1,0,0,0,0,69,13,37,1,6,0,0,0,0,0
"1295",0,0,55,40,103,75,378,2,0,0,0,0,67,1,29,26,2,0,0,0,0,0
"1296",0,0,65,0,101,100,267,2,0,0,0,0,67,0,57,8,8,0,0,1,0,0
"1297",0,0,68,32,107,90,295,1,0,0,0,0,56,2,24,21,6,0,0,0,0,0
"1298",0,0,77,3,154,100,298,3,0,0,0,0,67,0,33,12,8,0,0,1,0,0
"1299",0,0,66,60,59,100,0,0,0,0,0,0,82,0,35,31,8,1,0,1,0,0
"1300",0,0,61,96,125,71,255,0,0,0,0,0,100,12,32,22,2,0,0,0,0,0
"1301",0,0,75,39,102,100,255,1,0,0,0,0,53,0,13,32,8,0,0,1,0,0
"1302",0,0,77,34,116,95,239,1,0,0,0,0,22,0,19,21,6,0,0,1,0,0
"1303",0,0,43,0,48,88,71,0,0,1,0,0,100,1,75,8,5,0,0,0,0,0
"1304",0,0,74,58,48,100,183,1,0,0,0,0,83,0,25,12,8,0,0,1,0,0
"1305",0,0,84,6,113,94,245,0,0,0,0,0,40,17,12,17,6,0,0,0,0,0
"1306",0,0,85,0,132,100,328,1,0,0,0,0,50,0,43,7,8,0,0,1,0,0
"1307",0,0,73,20,48,95,106,4,0,0,0,0,40,81,30,20,6,0,0,0,0,0
"1308",0,0,74,1,93,92,257,2,0,0,0,0,33,23,32,38,6,0,0,0,0,0
"1309",0,0,81,2,129,94,342,0,0,0,0,0,100,50,39,18,2,0,0,0,0,0
"1310",0,0,75,53,66,100,164,0,0,0,0,0,55,0,21,19,8,0,0,1,0,0
"1311",0,0,82,7,88,100,237,0,0,0,0,0,43,0,13,31,8,0,0,1,0,0
"1312",0,0,67,103,75,93,188,3,0,0,0,0,100,80,29,14,6,0,0,0,0,0
"1313",0,0,62,63,100,75,269,1,0,0,0,0,73,9,29,28,4,0,0,0,0,0
"1314",0,0,75,40,32,100,60,3,0,0,0,0,50,0,31,13,8,0,0,1,0,0
"1315",0,0,67,60,67,88,187,1,0,0,0,0,78,2,41,17,2,0,0,0,0,0
"1316",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1317",0,0,67,41,14,100,36,0,0,0,0,0,80,0,67,6,8,0,0,1,0,0
"1318",0,0,70,55,85,100,222,1,0,0,0,0,71,0,25,21,8,0,0,1,0,0
"1319",0,0,78,11,32,100,50,2,0,0,0,0,75,0,60,5,8,0,0,1,0,0
"1320",0,0,83,2,102,97,190,1,0,0,0,0,42,52,19,33,6,0,0,0,0,0
"1321",0,0,62,20,80,84,232,0,0,0,0,0,71,12,23,31,6,0,0,0,0,0
"1322",0,0,66,0,69,83,204,0,0,0,0,0,80,10,75,12,5,0,0,0,0,0
"1323",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1324",0,0,68,19,13,100,21,2,0,0,0,0,100,0,86,7,8,0,0,1,0,0
"1325",0,0,74,18,69,86,123,3,0,0,0,0,80,39,38,29,3,0,0,0,0,0
"1326",0,0,64,57,71,83,165,3,0,0,0,0,45,4,33,20,3,0,0,0,0,0
"1327",0,0,71,41,31,100,65,1,0,0,0,0,50,0,20,20,8,0,0,1,0,0
"1328",0,0,54,79,113,50,257,1,0,0,0,0,88,1,10,11,6,0,0,0,0,0
"1329",0,0,68,63,41,100,144,1,0,0,0,0,93,0,24,21,8,0,0,1,0,0
"1330",0,0,68,92,41,100,110,1,0,0,0,0,71,0,25,32,8,0,0,1,0,0
"1331",0,0,77,1,122,93,0,0,0,0,0,0,75,49,20,0,2,1,0,0,0,0
"1332",0,0,67,100,43,100,70,8,0,0,0,0,100,0,50,4,8,0,0,1,0,0
"1333",0,0,61,111,78,71,170,0,0,0,0,0,100,36,57,21,2,0,0,0,0,0
"1334",0,0,81,53,142,100,501,1,0,0,0,0,60,0,0,55,8,0,0,1,0,0
"1335",0,0,62,68,53,87,163,0,0,0,0,0,89,23,39,23,6,0,0,0,0,0
"1336",0,0,62,0,40,20,153,0,0,1,0,0,100,7,100,12,6,0,0,0,0,0
"1337",0,0,88,6,156,100,448,0,0,0,0,0,50,0,22,29,8,0,0,1,0,0
"1338",0,0,65,33,19,100,66,0,0,0,0,0,87,0,19,26,8,0,0,1,0,0
"1339",0,0,91,3,118,100,323,0,0,0,0,0,36,0,41,27,8,0,0,1,0,0
"1340",0,0,82,0,86,100,144,0,0,1,0,0,67,0,43,14,8,0,0,1,0,0
"1341",0,0,68,25,34,100,81,2,0,0,0,0,65,0,32,25,8,0,0,1,0,0
"1342",0,0,88,0,169,100,450,0,0,0,0,0,50,0,14,14,8,0,0,1,0,0
"1343",0,0,60,67,53,100,154,1,0,0,0,0,80,0,41,58,8,0,0,1,0,0
"1344",0,0,58,60,74,97,186,0,0,0,0,0,67,26,31,38,6,0,0,0,0,0
"1345",0,0,65,35,58,100,116,7,0,0,0,0,71,0,59,38,8,0,0,1,0,0
"1346",0,0,73,47,70,85,149,0,0,0,0,0,86,9,31,13,4,0,0,0,0,0
"1347",0,0,66,55,76,93,162,5,0,0,0,0,70,12,74,43,5,0,0,0,0,0
"1348",0,0,83,35,62,100,113,0,0,0,0,0,60,0,40,15,8,0,0,1,0,0
"1349",0,0,84,5,84,100,223,0,0,0,0,0,73,0,43,28,8,0,0,1,0,0
"1350",0,0,56,42,86,78,300,0,0,0,0,0,71,1,56,32,5,0,0,0,0,0
"1351",0,0,91,0,118,100,364,1,0,0,0,0,20,0,8,13,8,0,0,1,0,0
"1352",0,0,55,98,54,38,201,0,0,0,0,0,80,6,31,41,3,0,0,0,0,0
"1353",0,0,81,5,120,94,356,1,0,0,0,0,56,53,32,34,4,0,0,0,0,0
"1354",0,0,81,10,37,100,63,0,0,0,0,0,60,0,31,13,8,0,0,1,0,0
"1355",0,0,68,11,126,88,358,0,0,0,0,0,43,68,25,17,3,0,0,0,0,0
"1356",0,0,82,2,108,100,164,2,0,0,0,0,17,0,15,30,8,0,0,1,0,0
"1357",0,0,63,29,76,80,181,1,0,0,0,0,53,1,12,25,3,0,0,0,0,0
"1358",0,0,80,1,47,100,153,2,0,0,0,0,45,0,55,34,8,0,0,1,0,0
"1359",0,0,68,25,47,94,115,1,0,0,0,0,75,6,47,36,6,0,0,0,0,0
"1360",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1361",0,0,64,53,49,92,367,2,0,0,0,0,75,15,44,11,5,0,0,0,0,0
"1362",0,0,83,9,67,100,139,1,0,0,0,0,45,0,23,30,8,0,0,1,0,0
"1363",0,0,75,57,97,100,224,0,0,0,0,0,36,0,33,21,8,0,0,1,0,0
"1364",0,0,88,0,90,100,0,0,0,0,0,0,33,0,9,0,8,1,0,1,0,0
"1365",0,0,89,3,99,100,0,1,0,0,0,0,20,0,22,0,8,1,0,1,0,0
"1366",0,0,76,0,132,94,194,4,0,0,0,0,45,30,31,16,2,0,0,0,0,0
"1367",0,0,78,3,62,100,114,1,0,0,0,0,33,0,22,36,8,0,0,1,0,0
"1368",0,0,73,5,135,85,273,1,0,0,0,0,50,19,31,13,2,0,0,0,0,0
"1369",0,0,77,29,122,100,290,1,0,0,0,0,80,0,42,19,8,0,0,1,0,0
"1370",0,0,66,23,67,95,195,1,0,0,0,0,88,0,42,20,6,0,0,0,0,0
"1371",0,0,60,85,78,100,252,1,0,0,0,0,86,0,50,20,8,0,0,1,0,0
"1372",0,0,63,88,92,96,182,4,0,0,0,0,82,24,35,23,6,0,0,0,0,0
"1373",0,0,79,66,91,100,181,3,0,0,0,0,71,0,21,14,8,0,0,1,0,0
"1374",0,0,72,38,127,95,226,1,0,0,0,0,71,21,40,43,6,0,0,0,0,0
"1375",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1376",0,0,72,74,98,80,160,1,0,0,0,0,100,25,0,15,5,0,0,0,0,0
"1377",0,0,56,74,27,100,56,0,0,0,0,0,80,0,12,17,8,0,0,1,0,0
"1378",0,0,57,59,91,75,206,0,0,0,0,0,73,3,38,32,2,0,0,0,0,0
"1379",0,0,70,4,33,100,140,1,0,0,0,0,60,0,0,3,8,0,0,1,0,0
"1380",0,0,66,68,43,100,74,0,0,0,0,0,75,0,23,14,8,0,0,1,0,0
"1381",0,0,57,98,36,70,117,1,0,0,0,0,83,3,50,10,6,0,0,0,0,0
"1382",0,0,80,7,72,100,198,1,0,0,0,0,50,0,24,25,8,0,0,1,0,0
"1383",0,0,77,6,76,100,273,0,0,0,0,0,67,0,38,37,8,0,0,1,0,0
"1384",0,0,63,43,51,85,129,2,0,0,0,0,75,1,46,13,6,0,0,0,0,0
"1385",0,0,63,35,35,97,81,6,0,0,0,0,71,0,25,36,6,0,0,1,0,0
"1386",0,0,68,50,65,100,132,0,0,0,0,0,62,0,38,36,8,0,0,1,0,0
"1387",0,0,73,78,80,100,0,2,0,0,0,0,65,0,24,34,8,1,0,1,0,0
"1388",0,0,91,1,104,100,269,1,0,0,0,0,33,0,44,9,8,0,0,1,0,0
"1389",0,0,63,50,81,82,268,0,0,0,0,0,82,4,45,23,6,0,0,0,0,0
"1390",0,0,69,50,32,100,75,0,0,0,0,0,91,0,44,18,8,0,0,1,0,0
"1391",0,0,50,76,15,80,23,2,0,0,0,0,100,5,40,5,6,0,0,0,0,0
"1392",0,0,66,79,118,86,290,0,0,0,0,0,82,21,31,42,5,0,0,0,0,0
"1393",0,0,66,21,115,76,357,1,0,0,0,0,73,36,35,17,6,0,0,0,0,0
"1394",0,0,66,27,74,92,165,2,0,0,0,0,33,26,42,36,6,0,0,0,0,0
"1395",0,0,64,29,52,88,103,5,0,0,0,0,58,26,38,24,6,0,0,0,0,0
"1396",0,0,59,68,50,96,90,2,0,0,0,0,86,76,15,27,6,0,0,0,0,0
"1397",0,0,81,8,54,100,99,2,0,0,0,0,67,0,25,36,8,0,0,1,0,0
"1398",0,0,85,4,104,100,349,2,0,0,0,0,50,0,43,38,7,0,0,1,0,0
"1399",0,0,57,61,56,64,123,8,0,0,0,0,86,4,71,14,5,0,0,0,0,0
"1400",0,0,76,31,87,94,220,1,0,0,0,0,60,43,55,31,6,0,0,0,0,0
"1401",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1402",0,0,90,0,249,100,400,0,0,0,0,0,0,0,0,6,8,0,0,1,0,0
"1403",0,0,65,63,52,98,196,5,0,0,0,0,71,55,35,74,6,0,0,0,0,0
"1404",0,0,88,0,117,100,367,0,0,0,0,0,35,0,22,32,8,0,0,1,0,0
"1405",0,0,84,37,100,100,199,0,0,0,0,0,50,0,18,17,8,0,0,1,0,0
"1406",0,0,90,6,110,100,214,0,0,0,0,0,25,0,9,22,8,0,0,1,0,0
"1407",0,0,80,0,26,100,150,0,0,0,0,0,25,0,29,13,8,0,0,1,0,0
"1408",0,0,78,51,95,100,266,2,0,0,0,0,100,0,56,16,8,0,0,1,0,0
"1409",0,0,57,81,75,89,192,0,0,0,0,0,90,5,41,37,6,0,0,0,0,0
"1410",0,0,78,12,82,98,319,3,0,0,0,0,58,47,24,58,6,0,0,0,0,0
"1411",0,0,91,10,135,100,230,0,0,0,0,0,25,0,16,32,8,0,0,1,0,0
"1412",0,0,72,8,110,93,238,2,0,0,0,0,56,3,20,31,5,0,0,0,0,0
"1413",0,0,78,1,72,96,188,2,0,0,0,0,43,45,43,24,3,0,0,0,0,0
"1414",0,0,71,38,91,93,324,0,0,0,0,0,62,44,8,59,6,0,0,0,0,0
"1415",0,0,68,44,98,95,298,0,0,0,0,0,56,25,16,35,6,0,0,0,0,0
"1416",0,0,68,69,71,97,256,5,0,0,0,0,80,36,23,35,6,0,0,0,0,0
"1417",0,0,59,0,74,33,159,0,0,1,0,0,100,11,100,3,3,0,0,0,0,0
"1418",0,0,86,8,77,100,153,1,0,0,0,0,83,0,43,21,8,0,0,1,0,0
"1419",0,0,70,39,67,83,139,0,0,0,0,0,100,19,57,23,5,0,0,0,0,0
"1420",0,0,76,0,63,90,169,0,0,0,0,0,33,12,40,30,5,0,0,0,0,0
"1421",0,0,68,13,117,95,247,0,0,0,0,0,47,59,15,20,6,0,0,0,0,0
"1422",1,1,20,0,0,20,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
"1423",0,0,60,40,23,100,49,1,0,0,0,0,90,0,31,16,8,0,0,1,0,0
"1424",0,0,67,69,40,86,116,0,0,0,0,0,43,6,57,14,6,0,0,0,0,0
"1425",0,0,62,87,99,91,275,0,0,0,0,0,92,12,55,22,6,0,0,0,0,0
"1426",0,0,62,93,46,96,136,3,0,0,0,0,77,41,58,24,6,0,0,0,0,0
"1427",0,0,87,7,85,100,185,0,0,0,0,0,43,0,13,44,8,0,0,1,0,0
"1428",0,0,70,31,71,100,284,10,0,0,0,0,94,0,32,19,8,0,0,1,0,0
"1429",0,0,71,82,74,97,200,0,0,0,0,0,91,38,56,39,6,0,0,0,0,0
"1430",0,0,72,45,90,96,206,2,0,0,0,0,50,44,26,47,5,0,0,0,0,0
"1431",0,0,87,21,95,100,272,0,0,0,0,0,57,0,31,13,8,0,0,1,0,0
"1432",0,0,89,1,117,100,355,0,0,0,0,0,10,0,17,18,8,0,0,1,0,0
"1433",0,0,54,41,58,90,175,2,0,0,0,0,60,1,24,42,6,0,0,0,0,0
"1434",0,0,61,18,44,86,148,1,0,0,0,0,71,9,43,10,5,0,0,0,0,0
"1435",0,0,77,0,73,90,186,0,0,0,0,0,43,0,30,10,4,0,0,1,0,0
"1436",0,0,67,46,64,75,133,0,0,0,0,0,75,12,25,16,5,0,0,0,0,0
"1437",0,0,69,56,77,100,209,2,0,0,0,0,57,0,20,21,8,0,0,1,0,0
"1438",0,0,80,4,67,100,173,0,0,0,0,0,26,0,22,36,8,0,0,1,0,0
"1439",0,0,81,29,90,100,187,0,0,0,0,0,60,0,32,22,8,0,0,1,0,0
"1440",0,0,69,44,66,100,300,1,0,0,0,0,60,0,16,36,8,0,0,1,0,0
"1441",0,0,57,84,53,95,126,2,0,0,0,0,73,12,28,44,5,0,0,0,0,0
