"","Zuzanna","Lena","Maja","Hanna","Zofia","Amelia","Alicja","Aleksandra","Natalia","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Pola","Liliana","datProb1"
"1430",0,72,45,90,96,206,2,0,0,50,44,26,47,5,0,0,0,1
"1431",0,87,21,95,100,272,0,0,0,57,0,31,13,8,0,0,1,1
"1432",0,89,1,117,100,355,0,0,0,10,0,17,18,8,0,0,1,1
"1433",0,54,41,58,90,175,2,0,0,60,1,24,42,6,0,0,0,2
"1434",0,61,18,44,86,148,1,0,0,71,9,43,10,5,0,0,0,2
"1435",0,77,0,73,90,186,0,0,0,43,0,30,10,4,0,0,1,2
"1436",0,67,46,64,75,133,0,0,0,75,12,25,16,5,0,0,0,2
"1437",0,69,56,77,100,209,2,0,0,57,0,20,21,8,0,0,1,1
"1438",0,80,4,67,100,173,0,0,0,26,0,22,36,8,0,0,1,2
"1439",0,81,29,90,100,187,0,0,0,60,0,32,22,8,0,0,1,2
"1440",0,69,44,66,100,300,1,0,0,60,0,16,36,8,0,0,1,1
"1441",0,57,84,53,95,126,2,0,0,73,12,28,44,5,0,0,0,2
"1442",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1443",0,78,0,74,97,200,0,0,0,38,4,29,35,6,0,0,0,2
"1444",0,65,39,76,94,192,1,0,0,53,17,26,35,6,0,0,0,2
"1445",0,56,93,10,100,24,20,0,0,75,0,20,5,8,0,0,1,2
"1446",0,77,69,59,100,173,0,0,0,100,0,43,8,8,0,0,1,2
"1447",0,78,44,108,98,353,0,0,0,55,15,31,54,6,0,0,0,1
"1448",0,56,5,98,75,308,5,0,0,43,12,46,28,2,0,0,0,1
"1449",0,63,52,70,88,282,1,0,0,70,5,42,60,2,0,0,0,1
"1450",0,76,4,34,100,87,16,0,0,65,0,34,35,8,0,0,1,2
"1451",0,59,44,30,100,78,3,0,0,76,0,25,25,8,0,0,1,2
"1452",0,65,57,135,97,372,2,0,0,62,48,0,28,6,0,0,0,1
"1453",0,79,1,36,95,76,3,0,0,50,48,50,21,3,0,0,0,2
"1454",0,74,13,49,96,89,0,0,0,64,42,43,23,6,0,0,0,2
"1455",0,83,4,53,100,198,2,0,0,18,0,8,39,8,0,0,1,2
"1456",0,67,25,69,100,172,2,0,0,69,0,31,38,8,0,0,1,2
"1457",0,88,4,72,100,113,0,0,0,25,0,21,14,8,0,0,1,2
"1458",0,44,82,51,47,90,1,0,0,88,3,38,16,2,0,0,0,2
"1459",0,83,13,135,100,414,0,0,0,47,0,19,24,8,0,0,1,1
"1460",0,81,33,55,100,137,3,0,0,63,0,43,23,8,0,0,1,2
"1461",0,71,17,43,100,95,4,0,0,53,0,17,41,8,0,0,1,2
"1462",0,88,15,252,100,57,1,0,0,33,0,25,3,8,0,0,1,2
"1463",0,66,97,49,90,107,0,0,0,100,50,50,10,6,0,0,0,2
"1464",0,70,31,69,100,288,1,0,0,39,0,20,30,8,0,0,1,1
"1465",0,69,52,60,80,125,3,0,0,75,38,30,10,3,0,0,0,2
"1466",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1467",0,75,36,54,100,98,1,0,0,67,0,13,24,8,0,0,1,2
"1468",0,67,78,72,100,136,4,0,0,50,0,29,17,8,0,0,1,2
"1469",0,87,11,98,100,436,1,0,0,73,0,9,33,8,0,0,1,1
"1470",0,78,2,40,100,76,2,0,0,67,0,35,23,8,0,0,1,2
"1471",0,60,0,23,78,43,0,0,0,60,6,67,9,6,0,0,0,2
"1472",0,57,76,12,100,21,0,0,0,100,0,90,10,8,0,0,1,2
"1473",0,81,55,240,100,419,0,0,0,50,0,8,13,8,0,0,1,1
"1474",0,64,0,106,88,246,1,0,1,100,57,88,8,3,0,0,0,1
"1475",0,82,12,70,89,178,2,0,0,60,40,41,27,5,0,0,0,2
"1476",0,82,3,84,96,171,2,0,0,54,22,44,27,6,0,0,0,2
"1477",0,65,35,50,93,128,1,0,0,57,15,60,30,3,0,0,0,2
"1478",0,85,15,58,100,167,2,0,0,75,0,42,12,8,0,0,1,2
"1479",0,64,59,47,100,116,1,0,0,91,0,15,48,8,0,0,1,2
"1480",0,88,7,61,100,112,0,0,0,60,0,13,16,8,0,0,1,2
"1481",0,72,66,65,100,206,1,0,0,91,0,34,44,8,0,0,1,1
"1482",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1483",0,68,9,29,94,0,5,0,0,42,9,0,0,5,1,0,0,2
"1484",0,67,21,70,95,147,0,0,0,46,3,24,50,6,0,0,0,2
"1485",0,83,8,78,100,128,1,0,0,36,0,14,44,8,0,0,1,2
"1486",0,69,57,54,100,114,4,0,0,92,0,48,21,8,0,0,1,2
"1487",0,64,35,84,95,228,0,0,0,68,23,38,60,6,0,0,0,1
"1488",0,88,0,103,100,211,0,0,0,71,0,57,14,8,0,0,1,1
"1489",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1490",0,84,11,117,100,264,0,0,0,80,0,11,9,8,0,0,1,1
"1491",0,69,47,100,88,242,3,0,0,100,46,50,32,6,0,0,0,1
"1492",0,54,68,179,79,376,0,0,0,91,2,13,53,2,0,0,0,1
"1493",0,55,78,89,71,241,1,0,0,83,2,64,14,3,0,0,0,1
"1494",0,60,1,107,89,147,5,0,0,50,78,33,12,2,0,0,0,2
"1495",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1496",0,88,17,162,100,19,1,0,0,45,0,18,5,8,0,0,1,2
"1497",0,68,27,78,100,284,7,0,0,48,0,19,47,8,0,0,1,1
"1498",0,74,0,58,97,158,0,0,0,57,0,45,40,6,0,0,1,2
"1499",0,59,58,64,87,200,1,0,0,91,1,70,31,6,0,0,0,2
"1500",0,85,20,69,100,200,0,0,0,50,0,52,21,8,0,0,1,2
"1501",0,70,43,104,70,241,1,0,0,89,26,52,27,5,0,0,0,1
"1502",0,61,73,70,100,230,0,0,0,82,0,9,70,8,0,0,1,1
"1503",0,76,30,27,100,42,1,0,0,80,0,71,7,8,0,0,1,2
"1504",0,82,7,77,90,191,1,0,0,42,22,16,31,6,0,0,0,2
"1505",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1506",0,65,0,12,100,12,1,0,1,100,0,100,1,8,0,0,1,2
"1507",0,57,85,78,94,246,0,0,0,89,9,31,24,6,0,0,0,1
"1508",0,84,4,67,100,110,1,0,0,80,0,23,13,8,0,0,1,2
"1509",0,60,27,28,95,65,0,0,0,50,14,14,27,6,0,0,0,2
"1510",0,82,22,58,100,162,0,0,0,67,0,55,22,8,0,0,1,2
"1511",0,82,33,92,100,163,0,0,0,100,0,17,12,8,0,0,1,2
"1512",0,86,0,106,100,274,0,0,0,67,0,50,8,8,0,0,1,1
"1513",0,65,66,108,76,258,0,0,0,73,35,30,33,4,0,0,0,1
"1514",0,66,67,41,95,64,2,0,0,50,41,27,22,6,0,0,0,2
"1515",0,71,23,63,90,132,2,0,0,71,2,58,31,6,0,0,0,2
"1516",0,69,45,128,100,0,1,0,0,50,0,23,26,8,1,0,1,2
"1517",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1518",0,79,0,59,97,117,1,0,0,67,53,29,31,6,0,0,0,2
"1519",0,90,6,103,100,176,0,0,0,60,0,10,10,8,0,0,1,2
"1520",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1521",0,83,9,80,100,209,0,0,0,75,0,20,5,8,0,0,1,1
"1522",0,65,43,90,71,390,4,0,0,75,27,29,14,2,0,0,0,1
"1523",0,71,73,123,96,310,3,0,0,58,71,26,23,6,0,0,0,1
"1524",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1525",0,88,0,118,100,270,1,0,0,57,0,52,29,8,0,0,1,1
"1526",0,78,16,57,100,149,1,0,0,73,0,27,22,8,0,0,1,2
"1527",0,70,79,97,89,183,0,0,0,100,66,33,25,2,0,0,0,2
"1528",0,82,9,75,96,161,5,0,0,100,74,67,19,6,0,0,0,2
"1529",0,69,86,58,100,111,0,0,0,100,0,36,22,8,0,0,1,2
"1530",0,67,30,80,94,194,1,0,0,71,2,41,17,6,0,0,0,2
"1531",0,66,59,66,97,67,2,0,0,84,56,39,7,6,0,0,0,2
"1532",0,83,6,100,98,348,1,0,0,52,24,35,67,6,0,0,0,1
"1533",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1534",0,78,21,54,100,82,3,0,0,50,0,15,41,8,0,0,1,2
"1535",0,75,26,40,95,90,0,0,0,75,79,15,20,6,0,0,0,2
"1536",0,75,3,115,89,337,0,0,0,42,7,37,27,6,0,0,0,1
"1537",0,77,29,97,92,217,3,0,0,20,46,23,13,6,0,0,0,1
"1538",0,75,9,93,90,351,1,0,0,57,1,7,28,6,0,0,0,1
"1539",0,72,56,89,100,191,0,0,0,83,0,24,29,8,0,0,1,2
"1540",0,63,51,112,71,282,0,0,0,77,12,29,21,6,0,0,0,1
"1541",0,82,39,118,91,258,0,0,0,57,78,43,23,5,0,0,0,1
"1542",0,68,24,44,85,87,4,0,0,77,18,20,20,6,0,0,0,2
"1543",0,77,33,77,100,141,0,0,0,55,0,42,31,8,0,0,1,2
"1544",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1545",0,59,32,56,81,207,1,0,0,80,4,69,16,6,0,0,0,2
"1546",0,56,101,77,88,175,2,0,0,90,1,24,17,6,0,0,0,2
"1547",0,72,51,61,100,140,3,0,0,60,0,8,13,8,0,0,1,2
"1548",0,61,65,25,100,111,3,0,0,90,0,64,14,8,0,0,1,2
"1549",0,56,67,50,86,252,4,0,0,60,3,50,14,2,0,0,0,1
"1550",0,78,6,34,100,64,0,0,0,24,0,8,24,8,0,0,1,2
"1551",0,86,2,131,100,403,4,0,0,40,0,24,21,8,0,0,1,1
"1552",0,66,93,25,100,77,1,0,0,100,0,13,8,8,0,0,1,2
"1553",0,73,33,129,86,379,3,0,0,69,42,52,29,2,0,0,0,1
"1554",0,90,8,94,100,170,0,0,0,57,0,38,16,8,0,0,1,2
"1555",0,66,29,66,88,144,2,0,0,33,6,2,41,5,0,0,0,2
"1556",0,78,4,65,96,177,1,0,0,64,0,46,28,6,0,0,1,2
"1557",0,81,17,62,100,181,0,0,0,56,0,25,25,8,0,0,1,2
"1558",0,67,3,27,89,50,2,0,0,43,34,44,9,6,0,0,0,2
"1559",0,55,42,49,95,117,2,0,0,58,1,15,20,6,0,0,0,2
"1560",0,74,44,76,97,184,2,0,0,78,38,9,35,6,0,0,0,2
"1561",0,89,14,76,100,172,0,0,0,50,0,48,21,8,0,0,1,2
"1562",0,76,27,100,82,285,0,0,0,69,44,27,22,6,0,0,0,1
"1563",0,55,99,147,83,205,2,0,0,100,10,33,12,2,0,0,0,1
"1564",0,79,1,67,100,111,1,0,0,44,0,12,5,8,0,0,1,2
"1565",0,68,61,127,100,343,3,0,0,63,0,15,13,8,0,0,1,1
"1566",0,73,14,94,30,182,1,0,0,75,8,30,10,5,0,0,0,2
"1567",0,70,89,72,100,270,1,0,0,75,0,29,47,8,0,0,1,1
"1568",0,81,17,58,100,172,0,0,0,57,0,35,23,8,0,0,1,2
"1569",0,84,11,132,91,239,1,0,0,80,30,36,11,5,0,0,0,1
"1570",0,57,0,81,64,131,0,0,1,0,7,55,11,2,0,1,0,2
"1571",0,57,38,14,92,23,5,0,0,50,2,25,12,6,0,0,0,2
"1572",0,73,24,63,86,174,2,0,0,75,18,36,14,5,0,0,0,2
"1573",0,52,88,66,75,195,0,0,0,90,1,29,24,2,0,0,0,2
"1574",0,84,14,66,100,230,0,0,0,33,0,15,13,8,0,0,1,1
"1575",0,64,12,45,98,115,0,0,0,71,16,38,40,5,0,0,0,2
"1576",0,61,43,61,96,216,2,0,0,70,69,21,26,6,0,0,0,1
"1577",0,76,9,17,100,0,2,0,0,63,0,33,0,8,1,0,1,2
"1578",0,83,3,115,96,341,2,0,0,64,65,28,25,6,0,0,0,1
"1579",0,59,42,52,79,145,5,0,0,82,15,36,14,2,0,0,0,2
"1580",0,72,22,78,97,206,6,0,0,81,4,29,34,6,0,0,0,1
"1581",0,86,4,150,100,248,0,0,0,50,0,54,35,8,0,0,1,1
"1582",0,61,92,18,100,33,0,0,0,100,0,80,7,8,0,0,1,2
"1583",0,84,2,79,100,169,1,0,0,100,0,58,19,8,0,0,1,2
"1584",0,69,0,34,67,57,4,0,1,100,35,33,6,3,0,0,0,2
"1585",0,84,1,80,100,206,1,0,0,43,0,16,19,8,0,0,1,1
"1586",0,66,85,95,67,207,0,0,0,100,22,17,6,3,0,0,0,1
"1587",0,68,19,65,96,177,2,0,0,71,12,50,48,6,0,0,0,2
"1588",0,67,60,92,75,188,0,0,0,75,45,59,32,5,0,0,0,2
"1589",0,91,2,128,100,217,0,0,0,22,0,9,21,8,0,0,1,1
"1590",0,82,7,58,100,163,1,0,0,38,0,29,21,8,0,0,1,2
"1591",0,75,100,49,100,0,1,0,0,50,0,26,19,8,1,0,1,2
"1592",0,59,14,31,73,45,0,0,0,88,11,20,15,4,0,0,0,2
"1593",0,69,51,82,93,216,0,0,0,100,24,33,15,6,0,0,0,1
"1594",0,80,11,69,80,267,1,0,0,60,30,30,14,5,0,0,0,1
"1595",0,72,15,70,88,180,0,0,0,40,14,21,25,5,0,0,0,2
"1596",0,73,9,138,94,210,3,0,0,75,5,57,41,6,0,0,0,1
"1597",0,66,4,72,97,150,3,0,0,54,0,32,41,7,0,0,1,2
"1598",0,56,33,91,78,274,0,0,0,56,4,3,32,3,0,0,0,1
"1599",0,72,42,75,96,173,0,0,0,38,19,30,26,6,0,0,0,2
"1600",0,56,51,43,79,92,1,0,0,100,1,79,20,5,0,0,0,2
"1601",0,68,0,69,100,184,0,0,0,100,0,68,19,8,0,0,1,2
"1602",0,59,64,91,84,336,0,0,0,100,13,36,44,2,0,0,0,1
"1603",0,69,33,79,97,211,4,0,0,80,9,50,30,6,0,0,0,1
"1604",0,70,34,95,96,200,3,0,0,82,14,58,24,6,0,0,0,1
"1605",0,65,76,64,88,265,1,0,0,100,37,24,17,6,0,0,0,1
"1606",0,73,17,149,100,403,0,0,0,55,0,30,8,8,0,0,1,1
"1607",0,73,1,122,95,243,3,0,0,44,3,5,21,6,0,0,0,1
"1608",0,82,1,90,96,367,2,0,0,45,40,14,28,6,0,0,0,1
"1609",0,58,91,15,100,205,3,0,0,100,0,25,16,8,0,0,1,2
"1610",0,64,32,40,100,0,5,0,0,47,0,7,30,8,1,0,1,2
"1611",0,65,76,23,100,49,1,0,0,67,0,25,12,8,0,0,1,2
"1612",0,69,58,69,95,256,5,0,0,77,31,44,63,3,0,0,0,1
"1613",0,55,31,39,86,63,3,0,0,92,6,38,22,6,0,0,0,2
"1614",0,71,15,79,97,176,2,0,0,40,11,14,33,6,0,0,0,2
"1615",0,61,113,25,89,49,2,0,0,100,28,89,9,6,0,0,0,2
"1616",0,90,4,92,100,280,1,0,0,38,0,35,23,8,0,0,1,1
"1617",0,67,66,82,100,137,1,0,0,50,0,17,2,8,0,0,1,2
"1618",0,71,24,131,75,225,1,0,0,90,22,19,16,6,0,0,0,1
"1619",0,88,6,71,100,207,0,0,0,50,0,47,17,8,0,0,1,1
"1620",0,59,70,35,100,71,1,0,0,93,0,44,18,8,0,0,1,2
"1621",0,82,9,54,96,177,1,0,0,75,0,42,26,6,0,0,1,2
"1622",0,73,20,75,98,161,0,0,0,69,42,27,48,6,0,0,0,2
"1623",0,74,47,79,100,185,1,0,0,67,0,44,25,8,0,0,1,2
"1624",0,79,11,100,95,165,0,0,0,60,72,73,37,3,0,0,0,2
"1625",0,65,38,18,100,29,5,0,0,89,0,40,10,8,0,0,1,2
"1626",0,67,83,115,97,291,1,0,0,83,12,32,31,5,0,0,0,1
"1627",0,55,65,24,95,58,1,0,0,89,5,53,19,6,0,0,0,2
"1628",0,69,51,63,80,129,0,0,0,53,20,24,25,5,0,0,0,2
"1629",0,58,65,50,67,151,0,0,0,100,4,44,9,6,0,0,0,2
"1630",0,68,35,72,89,130,1,0,0,43,5,47,21,5,0,0,0,2
"1631",0,68,44,99,85,253,0,0,0,63,10,28,40,2,0,0,0,1
"1632",0,56,93,101,60,217,2,0,0,100,8,23,31,4,0,0,0,1
"1633",0,57,54,64,91,209,2,0,0,69,6,37,35,6,0,0,0,1
"1634",0,61,68,58,83,0,2,0,0,64,18,33,12,6,1,0,0,2
"1635",0,75,3,97,97,191,1,0,0,47,1,28,30,6,0,0,0,2
"1636",0,69,57,81,100,315,3,0,0,79,0,45,55,8,0,0,1,1
"1637",0,55,0,70,84,150,1,0,1,100,0,76,26,4,0,0,0,2
"1638",0,69,92,61,95,206,0,0,0,89,42,64,39,6,0,0,0,1
"1639",0,70,25,77,81,166,0,0,0,36,3,30,17,6,0,0,0,2
"1640",0,75,13,116,100,174,1,0,0,36,0,17,29,8,0,0,1,2
"1641",0,76,42,84,95,159,1,0,0,75,0,71,21,7,0,0,1,2
"1642",0,81,24,55,100,112,1,0,0,33,0,47,19,8,0,0,1,2
"1643",0,90,1,117,100,330,0,0,0,22,0,20,20,8,0,0,1,1
"1644",0,72,94,49,100,116,0,0,0,100,0,80,10,8,0,0,1,2
"1645",0,65,47,65,100,208,2,0,0,73,0,14,37,8,0,0,1,1
"1646",0,60,64,11,100,15,1,0,0,75,0,29,8,8,0,0,1,2
"1647",0,79,34,99,96,252,0,0,0,100,59,52,23,6,0,0,0,1
"1648",0,59,58,75,50,129,0,0,0,100,6,50,4,4,0,0,0,2
"1649",0,77,28,70,98,154,10,0,0,64,35,53,45,6,0,0,0,2
"1650",0,63,69,49,92,162,6,0,0,89,40,33,24,6,0,0,0,2
"1651",0,76,48,86,97,231,1,0,0,78,22,33,30,6,0,0,0,1
"1652",0,71,40,30,100,55,1,0,0,91,0,45,14,8,0,0,1,2
"1653",0,62,76,92,83,193,0,0,0,92,5,22,18,6,0,0,0,2
"1654",0,78,7,26,100,157,2,0,0,67,0,38,39,8,0,0,1,2
"1655",0,65,28,49,96,118,2,0,0,62,0,40,25,6,0,0,1,2
"1656",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1657",0,81,8,84,100,190,0,0,0,88,0,29,21,8,0,0,1,2
"1658",0,59,77,35,88,63,1,0,0,57,37,6,16,6,0,0,0,2
"1659",0,69,48,20,100,35,1,0,0,75,0,43,7,8,0,0,1,2
"1660",0,61,39,53,89,105,7,0,0,64,6,36,45,5,0,0,0,2
"1661",0,82,41,117,100,300,1,0,0,63,0,22,23,8,0,0,1,1
"1662",0,71,38,88,91,209,0,0,0,87,19,34,35,6,0,0,0,1
"1663",0,61,73,66,100,250,2,0,0,90,0,39,49,8,0,0,1,1
"1664",0,82,31,97,100,184,2,0,0,71,0,21,14,8,0,0,1,2
"1665",0,55,46,100,89,183,1,0,0,91,2,54,28,6,0,0,0,2
"1666",0,67,29,47,86,117,2,0,0,67,17,36,14,5,0,0,0,2
"1667",0,78,10,74,98,368,3,0,0,67,23,49,43,6,0,0,0,1
"1668",0,66,28,51,90,26,1,0,0,83,4,60,3,6,0,0,0,2
"1669",0,76,59,67,100,125,2,0,0,100,0,42,12,8,0,0,1,2
"1670",0,72,37,53,100,138,2,0,0,71,0,25,28,8,0,0,1,2
"1671",0,71,49,71,94,235,0,0,0,80,83,27,33,2,0,0,0,1
"1672",0,64,79,24,100,49,0,0,0,88,0,27,11,8,0,0,1,2
"1673",0,57,26,74,30,129,0,0,0,92,6,73,30,3,0,0,0,2
"1674",0,83,2,82,100,196,0,0,0,63,0,57,35,8,0,0,1,2
"1675",0,71,63,33,100,59,2,0,0,56,0,41,18,8,0,0,1,2
"1676",0,42,92,72,69,179,2,0,0,100,0,53,62,2,0,0,0,2
"1677",0,91,0,149,100,449,0,0,0,25,0,9,11,8,0,0,1,1
"1678",0,68,19,77,98,119,1,0,0,73,15,31,7,6,0,0,0,2
"1679",0,79,6,90,97,200,0,0,0,60,56,29,38,2,0,0,0,1
"1680",0,72,4,43,88,150,3,0,0,75,11,25,25,5,0,0,0,2
"1681",0,55,92,63,62,110,1,0,0,100,11,46,13,5,0,0,0,2
"1682",0,60,89,71,72,139,0,0,0,81,19,38,29,4,0,0,0,2
"1683",0,72,40,72,100,183,0,0,0,88,0,26,23,8,0,0,1,2
"1684",0,82,31,94,100,207,1,0,0,100,0,44,16,8,0,0,1,1
"1685",0,79,28,61,100,167,15,0,0,60,0,65,31,8,0,0,1,2
"1686",0,77,15,54,100,252,2,0,0,64,0,42,37,8,0,0,1,1
"1687",0,75,27,62,100,170,2,0,0,69,0,54,24,8,0,0,1,2
"1688",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1689",0,68,31,80,91,329,8,0,0,57,26,33,34,6,0,0,0,1
"1690",0,72,56,80,80,275,0,0,0,75,9,60,5,6,0,0,0,1
"1691",0,79,6,99,91,251,0,0,0,31,11,17,24,6,0,0,0,1
"1692",0,65,103,67,75,183,2,0,0,100,60,50,8,2,0,0,0,2
"1693",0,67,22,109,86,77,3,0,0,60,3,19,4,6,0,0,0,2
"1694",0,57,40,42,97,155,1,0,0,50,0,18,34,6,0,0,0,2
"1695",0,63,68,24,94,363,1,0,0,92,33,29,39,6,0,0,0,1
"1696",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1697",0,70,69,69,88,218,5,0,0,100,36,62,33,2,0,0,0,1
"1698",0,56,51,17,100,36,3,0,0,82,0,22,18,8,0,0,1,2
"1699",0,81,6,60,100,118,3,0,0,50,0,14,7,8,0,0,1,2
"1700",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1701",0,63,66,21,100,46,3,0,0,75,0,21,23,8,0,0,1,2
"1702",0,66,0,15,86,42,1,0,0,75,22,43,7,2,0,0,0,2
"1703",0,87,0,111,97,222,0,0,0,27,0,24,33,6,0,0,1,1
"1704",0,80,19,64,100,177,3,0,0,75,0,34,35,7,0,0,1,2
"1705",0,84,2,75,100,347,1,0,0,56,0,44,19,8,0,0,1,1
"1706",0,70,39,88,75,241,0,0,0,100,56,50,13,5,0,0,0,1
"1707",0,62,81,47,100,164,1,0,0,88,0,31,13,8,0,0,1,2
"1708",0,76,5,67,81,131,1,0,0,50,11,19,16,5,0,0,0,2
"1709",0,58,59,83,64,188,1,0,0,88,2,9,11,6,0,0,0,2
"1710",0,65,60,39,100,83,2,0,0,88,0,56,16,8,0,0,1,2
"1711",0,77,5,44,93,187,1,0,0,71,56,21,28,6,0,0,0,2
"1712",0,63,20,53,84,165,1,0,0,33,2,19,32,2,0,0,0,2
"1713",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1714",0,73,15,66,86,160,2,0,0,40,6,14,14,6,0,0,0,2
"1715",0,77,26,91,97,373,0,0,0,56,56,22,32,6,0,0,0,1
"1716",0,76,0,113,94,264,1,0,0,38,41,38,16,2,0,0,0,1
"1717",0,47,53,74,74,496,1,0,0,80,2,48,27,5,0,0,0,1
"1718",0,60,79,48,97,144,0,0,0,64,22,33,30,2,0,0,0,2
"1719",0,63,43,20,88,62,1,0,0,100,26,50,8,2,0,0,0,2
"1720",0,67,27,87,85,155,0,0,0,93,24,37,27,5,0,0,0,2
"1721",0,66,62,114,78,389,6,0,0,63,17,35,23,5,0,0,0,1
"1722",0,84,10,109,100,349,0,0,0,37,0,25,28,8,0,0,1,1
"1723",0,83,48,106,92,267,0,0,0,83,53,15,13,6,0,0,0,1
"1724",0,77,39,71,100,154,0,0,0,62,0,29,28,8,0,0,1,2
"1725",0,83,14,98,100,199,2,0,0,29,0,20,77,8,0,0,1,1
"1726",0,79,57,86,100,200,1,0,0,100,0,67,30,8,0,0,1,1
"1727",0,59,44,67,89,227,2,0,0,65,18,18,29,4,0,0,0,1
"1728",0,63,101,25,100,163,1,0,0,100,0,59,31,8,0,0,1,2
"1729",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1730",0,58,60,44,100,212,2,0,0,100,0,63,4,8,0,0,1,1
"1731",0,57,68,68,95,108,0,0,0,89,8,57,19,6,0,0,0,2
"1732",0,62,50,42,67,166,1,0,0,80,17,17,6,5,0,0,0,2
"1733",0,60,105,99,82,233,0,0,0,100,51,82,11,6,0,0,0,1
"1734",0,68,51,67,89,191,0,0,0,73,20,22,32,3,0,0,0,2
"1735",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1736",0,83,6,60,100,177,2,0,0,64,0,37,25,8,0,0,1,2
"1737",0,79,24,156,100,380,4,0,0,71,0,19,16,8,0,0,1,1
"1738",0,61,62,68,87,256,1,0,0,86,0,33,15,6,0,0,0,1
"1739",0,73,28,77,94,195,0,0,0,77,41,47,34,3,0,0,0,2
"1740",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1741",0,62,44,70,90,172,0,0,0,71,7,63,60,5,0,0,0,2
"1742",0,67,19,90,96,165,0,0,0,27,2,17,24,6,0,0,0,2
"1743",0,78,34,83,100,256,1,0,0,33,0,19,27,8,0,0,1,1
"1744",0,64,0,35,100,56,0,0,1,100,0,100,4,8,0,0,1,2
"1745",0,81,11,65,92,170,0,0,0,33,64,33,24,6,0,0,0,2
"1746",0,61,30,50,82,222,4,0,0,75,7,9,11,4,0,0,0,1
"1747",0,76,17,81,94,385,0,0,0,25,72,17,36,6,0,0,0,1
"1748",0,58,79,67,74,311,0,0,0,100,15,10,30,4,0,0,0,1
"1749",0,61,101,28,80,84,3,0,0,100,61,60,6,2,0,0,0,2
"1750",0,68,98,93,90,266,2,0,0,88,39,59,29,6,0,0,0,1
"1751",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1752",0,73,14,55,92,256,2,0,0,40,5,38,13,6,0,0,0,1
"1753",0,60,65,123,60,299,1,0,0,100,30,27,9,4,0,0,0,1
"1754",0,73,96,56,100,73,1,0,0,100,0,47,4,8,0,0,1,2
"1755",0,68,60,90,97,199,1,0,0,67,54,34,29,6,0,0,0,1
"1756",0,83,4,84,100,155,0,0,0,88,0,45,22,8,0,0,1,2
"1757",0,55,79,69,50,118,2,0,0,88,4,27,22,3,0,0,0,2
"1758",0,90,0,106,100,184,0,0,0,50,0,50,4,8,0,0,1,2
"1759",0,61,43,25,88,51,1,0,0,69,21,18,17,6,0,0,0,2
"1760",0,58,94,27,100,39,4,0,0,80,0,54,13,8,0,0,1,2
"1761",0,86,5,98,100,205,0,0,0,40,0,10,31,8,0,0,1,1
"1762",0,55,66,112,84,418,2,0,0,64,11,28,34,6,0,0,0,1
"1763",0,85,2,109,86,366,2,0,0,33,22,34,29,6,0,0,0,1
"1764",0,92,1,258,100,474,1,0,0,50,0,0,8,8,0,0,1,1
"1765",0,65,5,65,92,124,1,0,0,75,44,23,20,2,0,0,0,2
"1766",1,20,0,0,20,0,0,1,1,0,0,0,0,0,1,1,1,2
"1767",0,58,98,83,78,199,0,0,0,93,6,17,23,6,0,0,0,1
"1768",0,61,64,53,76,124,1,0,0,89,19,53,17,5,0,0,0,2
"1769",0,72,43,121,82,211,0,0,0,83,4,41,15,6,0,0,0,1
"1770",0,66,34,76,97,256,0,0,0,45,16,30,33,6,0,0,0,1
"1771",0,72,69,57,100,255,0,0,0,75,0,46,24,8,0,0,1,1
"1772",0,72,49,66,83,141,1,0,0,33,15,25,12,6,0,0,0,2
"1773",0,77,41,75,95,165,0,0,0,43,0,20,20,6,0,0,1,2
"1774",0,69,34,76,95,150,1,0,0,67,27,33,21,6,0,0,0,2
"1775",0,68,95,29,100,54,0,0,0,100,0,60,5,8,0,0,1,2
"1776",0,71,48,60,100,96,0,0,0,100,0,11,9,7,0,0,1,2
