"Y";"Zuzanna";"Julia";"Lena";"Maja";"Hanna";"Zofia";"Amelia";"Alicja";"Aleksandra";"Natalia";"Oliwia";"Maria";"Wiktoria";"Emilia";"Antonina";"Laura";"Anna";"Nadia";"Pola";"Liliana";"Nikola";"Gabriela"
FALSE;0;0;67;100;43;100;70;8;0;0;0;0;100;0;50;4;8;0;0;1;0;0
FALSE;0;0;61;111;78;71;170;0;0;0;0;0;100;36;57;21;2;0;0;0;0;0
FALSE;0;0;81;53;142;100;501;1;0;0;0;0;60;0;0;55;8;0;0;1;0;0
FALSE;0;0;62;68;53;87;163;0;0;0;0;0;89;23;39;23;6;0;0;0;0;0
FALSE;0;0;62;0;40;20;153;0;0;1;0;0;100;7;100;12;6;0;0;0;0;0
FALSE;0;0;88;6;156;100;448;0;0;0;0;0;50;0;22;29;8;0;0;1;0;0
FALSE;0;0;65;33;19;100;66;0;0;0;0;0;87;0;19;26;8;0;0;1;0;0
FALSE;0;0;91;3;118;100;323;0;0;0;0;0;36;0;41;27;8;0;0;1;0;0
FALSE;0;0;82;0;86;100;144;0;0;1;0;0;67;0;43;14;8;0;0;1;0;0
FALSE;0;0;68;25;34;100;81;2;0;0;0;0;65;0;32;25;8;0;0;1;0;0
FALSE;0;0;88;0;169;100;450;0;0;0;0;0;50;0;14;14;8;0;0;1;0;0
FALSE;0;0;60;67;53;100;154;1;0;0;0;0;80;0;41;58;8;0;0;1;0;0
FALSE;0;0;58;60;74;97;186;0;0;0;0;0;67;26;31;38;6;0;0;0;0;0
FALSE;0;0;65;35;58;100;116;7;0;0;0;0;71;0;59;38;8;0;0;1;0;0
FALSE;0;0;73;47;70;85;149;0;0;0;0;0;86;9;31;13;4;0;0;0;0;0
FALSE;0;0;66;55;76;93;162;5;0;0;0;0;70;12;74;43;5;0;0;0;0;0
FALSE;0;0;83;35;62;100;113;0;0;0;0;0;60;0;40;15;8;0;0;1;0;0
FALSE;0;0;84;5;84;100;223;0;0;0;0;0;73;0;43;28;8;0;0;1;0;0
FALSE;0;0;56;42;86;78;300;0;0;0;0;0;71;1;56;32;5;0;0;0;0;0
FALSE;0;0;91;0;118;100;364;1;0;0;0;0;20;0;8;13;8;0;0;1;0;0
FALSE;0;0;55;98;54;38;201;0;0;0;0;0;80;6;31;41;3;0;0;0;0;0
FALSE;0;0;81;5;120;94;356;1;0;0;0;0;56;53;32;34;4;0;0;0;0;0
FALSE;0;0;81;10;37;100;63;0;0;0;0;0;60;0;31;13;8;0;0;1;0;0
FALSE;0;0;68;11;126;88;358;0;0;0;0;0;43;68;25;17;3;0;0;0;0;0
FALSE;0;0;82;2;108;100;164;2;0;0;0;0;17;0;15;30;8;0;0;1;0;0
FALSE;0;0;63;29;76;80;181;1;0;0;0;0;53;1;12;25;3;0;0;0;0;0
FALSE;0;0;80;1;47;100;153;2;0;0;0;0;45;0;55;34;8;0;0;1;0;0
FALSE;0;0;68;25;47;94;115;1;0;0;0;0;75;6;47;36;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;64;53;49;92;367;2;0;0;0;0;75;15;44;11;5;0;0;0;0;0
FALSE;0;0;83;9;67;100;139;1;0;0;0;0;45;0;23;30;8;0;0;1;0;0
FALSE;0;0;75;57;97;100;224;0;0;0;0;0;36;0;33;21;8;0;0;1;0;0
FALSE;0;0;88;0;90;100;0;0;0;0;0;0;33;0;9;0;8;1;0;1;0;0
FALSE;0;0;89;3;99;100;0;1;0;0;0;0;20;0;22;0;8;1;0;1;0;0
FALSE;0;0;76;0;132;94;194;4;0;0;0;0;45;30;31;16;2;0;0;0;0;0
FALSE;0;0;78;3;62;100;114;1;0;0;0;0;33;0;22;36;8;0;0;1;0;0
FALSE;0;0;73;5;135;85;273;1;0;0;0;0;50;19;31;13;2;0;0;0;0;0
FALSE;0;0;77;29;122;100;290;1;0;0;0;0;80;0;42;19;8;0;0;1;0;0
FALSE;0;0;66;23;67;95;195;1;0;0;0;0;88;0;42;20;6;0;0;0;0;0
FALSE;0;0;60;85;78;100;252;1;0;0;0;0;86;0;50;20;8;0;0;1;0;0
FALSE;0;0;63;88;92;96;182;4;0;0;0;0;82;24;35;23;6;0;0;0;0;0
FALSE;0;0;79;66;91;100;181;3;0;0;0;0;71;0;21;14;8;0;0;1;0;0
FALSE;0;0;72;38;127;95;226;1;0;0;0;0;71;21;40;43;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;72;74;98;80;160;1;0;0;0;0;100;25;0;15;5;0;0;0;0;0
FALSE;0;0;56;74;27;100;56;0;0;0;0;0;80;0;12;17;8;0;0;1;0;0
FALSE;0;0;57;59;91;75;206;0;0;0;0;0;73;3;38;32;2;0;0;0;0;0
FALSE;0;0;70;4;33;100;140;1;0;0;0;0;60;0;0;3;8;0;0;1;0;0
FALSE;0;0;66;68;43;100;74;0;0;0;0;0;75;0;23;14;8;0;0;1;0;0
FALSE;0;0;57;98;36;70;117;1;0;0;0;0;83;3;50;10;6;0;0;0;0;0
FALSE;0;0;80;7;72;100;198;1;0;0;0;0;50;0;24;25;8;0;0;1;0;0
FALSE;0;0;77;6;76;100;273;0;0;0;0;0;67;0;38;37;8;0;0;1;0;0
FALSE;0;0;63;43;51;85;129;2;0;0;0;0;75;1;46;13;6;0;0;0;0;0
FALSE;0;0;63;35;35;97;81;6;0;0;0;0;71;0;25;36;6;0;0;1;0;0
FALSE;0;0;68;50;65;100;132;0;0;0;0;0;62;0;38;36;8;0;0;1;0;0
FALSE;0;0;73;78;80;100;0;2;0;0;0;0;65;0;24;34;8;1;0;1;0;0
FALSE;0;0;91;1;104;100;269;1;0;0;0;0;33;0;44;9;8;0;0;1;0;0
FALSE;0;0;63;50;81;82;268;0;0;0;0;0;82;4;45;23;6;0;0;0;0;0
FALSE;0;0;69;50;32;100;75;0;0;0;0;0;91;0;44;18;8;0;0;1;0;0
FALSE;0;0;50;76;15;80;23;2;0;0;0;0;100;5;40;5;6;0;0;0;0;0
FALSE;0;0;66;79;118;86;290;0;0;0;0;0;82;21;31;42;5;0;0;0;0;0
FALSE;0;0;66;21;115;76;357;1;0;0;0;0;73;36;35;17;6;0;0;0;0;0
FALSE;0;0;66;27;74;92;165;2;0;0;0;0;33;26;42;36;6;0;0;0;0;0
FALSE;0;0;64;29;52;88;103;5;0;0;0;0;58;26;38;24;6;0;0;0;0;0
FALSE;0;0;59;68;50;96;90;2;0;0;0;0;86;76;15;27;6;0;0;0;0;0
FALSE;0;0;81;8;54;100;99;2;0;0;0;0;67;0;25;36;8;0;0;1;0;0
FALSE;0;0;85;4;104;100;349;2;0;0;0;0;50;0;43;38;7;0;0;1;0;0
FALSE;0;0;57;61;56;64;123;8;0;0;0;0;86;4;71;14;5;0;0;0;0;0
FALSE;0;0;76;31;87;94;220;1;0;0;0;0;60;43;55;31;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;90;0;249;100;400;0;0;0;0;0;0;0;0;6;8;0;0;1;0;0
FALSE;0;0;65;63;52;98;196;5;0;0;0;0;71;55;35;74;6;0;0;0;0;0
FALSE;0;0;88;0;117;100;367;0;0;0;0;0;35;0;22;32;8;0;0;1;0;0
FALSE;0;0;84;37;100;100;199;0;0;0;0;0;50;0;18;17;8;0;0;1;0;0
FALSE;0;0;90;6;110;100;214;0;0;0;0;0;25;0;9;22;8;0;0;1;0;0
FALSE;0;0;80;0;26;100;150;0;0;0;0;0;25;0;29;13;8;0;0;1;0;0
FALSE;0;0;78;51;95;100;266;2;0;0;0;0;100;0;56;16;8;0;0;1;0;0
FALSE;0;0;57;81;75;89;192;0;0;0;0;0;90;5;41;37;6;0;0;0;0;0
FALSE;0;0;78;12;82;98;319;3;0;0;0;0;58;47;24;58;6;0;0;0;0;0
FALSE;0;0;91;10;135;100;230;0;0;0;0;0;25;0;16;32;8;0;0;1;0;0
FALSE;0;0;72;8;110;93;238;2;0;0;0;0;56;3;20;31;5;0;0;0;0;0
FALSE;0;0;78;1;72;96;188;2;0;0;0;0;43;45;43;24;3;0;0;0;0;0
FALSE;0;0;71;38;91;93;324;0;0;0;0;0;62;44;8;59;6;0;0;0;0;0
FALSE;0;0;68;44;98;95;298;0;0;0;0;0;56;25;16;35;6;0;0;0;0;0
FALSE;0;0;68;69;71;97;256;5;0;0;0;0;80;36;23;35;6;0;0;0;0;0
FALSE;0;0;59;0;74;33;159;0;0;1;0;0;100;11;100;3;3;0;0;0;0;0
FALSE;0;0;86;8;77;100;153;1;0;0;0;0;83;0;43;21;8;0;0;1;0;0
FALSE;0;0;70;39;67;83;139;0;0;0;0;0;100;19;57;23;5;0;0;0;0;0
FALSE;0;0;76;0;63;90;169;0;0;0;0;0;33;12;40;30;5;0;0;0;0;0
FALSE;0;0;68;13;117;95;247;0;0;0;0;0;47;59;15;20;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;60;40;23;100;49;1;0;0;0;0;90;0;31;16;8;0;0;1;0;0
FALSE;0;0;67;69;40;86;116;0;0;0;0;0;43;6;57;14;6;0;0;0;0;0
FALSE;0;0;62;87;99;91;275;0;0;0;0;0;92;12;55;22;6;0;0;0;0;0
FALSE;0;0;62;93;46;96;136;3;0;0;0;0;77;41;58;24;6;0;0;0;0;0
FALSE;0;0;87;7;85;100;185;0;0;0;0;0;43;0;13;44;8;0;0;1;0;0
FALSE;0;0;70;31;71;100;284;10;0;0;0;0;94;0;32;19;8;0;0;1;0;0
FALSE;0;0;71;82;74;97;200;0;0;0;0;0;91;38;56;39;6;0;0;0;0;0
FALSE;0;0;72;45;90;96;206;2;0;0;0;0;50;44;26;47;5;0;0;0;0;0
FALSE;0;0;87;21;95;100;272;0;0;0;0;0;57;0;31;13;8;0;0;1;0;0
FALSE;0;0;89;1;117;100;355;0;0;0;0;0;10;0;17;18;8;0;0;1;0;0
FALSE;0;0;54;41;58;90;175;2;0;0;0;0;60;1;24;42;6;0;0;0;0;0
FALSE;0;0;61;18;44;86;148;1;0;0;0;0;71;9;43;10;5;0;0;0;0;0
FALSE;0;0;77;0;73;90;186;0;0;0;0;0;43;0;30;10;4;0;0;1;0;0
FALSE;0;0;67;46;64;75;133;0;0;0;0;0;75;12;25;16;5;0;0;0;0;0
FALSE;0;0;69;56;77;100;209;2;0;0;0;0;57;0;20;21;8;0;0;1;0;0
FALSE;0;0;80;4;67;100;173;0;0;0;0;0;26;0;22;36;8;0;0;1;0;0
FALSE;0;0;81;29;90;100;187;0;0;0;0;0;60;0;32;22;8;0;0;1;0;0
FALSE;0;0;69;44;66;100;300;1;0;0;0;0;60;0;16;36;8;0;0;1;0;0
FALSE;0;0;57;84;53;95;126;2;0;0;0;0;73;12;28;44;5;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;78;0;74;97;200;0;0;0;0;0;38;4;29;35;6;0;0;0;0;0
FALSE;0;0;65;39;76;94;192;1;0;0;0;0;53;17;26;35;6;0;0;0;0;0
FALSE;0;0;56;93;10;100;24;20;0;0;0;0;75;0;20;5;8;0;0;1;0;0
FALSE;0;0;77;69;59;100;173;0;0;0;0;0;100;0;43;8;8;0;0;1;0;0
FALSE;0;0;78;44;108;98;353;0;0;0;0;0;55;15;31;54;6;0;0;0;0;0
FALSE;0;0;56;5;98;75;308;5;0;0;0;0;43;12;46;28;2;0;0;0;0;0
FALSE;0;0;63;52;70;88;282;1;0;0;0;0;70;5;42;60;2;0;0;0;0;0
FALSE;0;0;76;4;34;100;87;16;0;0;0;0;65;0;34;35;8;0;0;1;0;0
FALSE;0;0;59;44;30;100;78;3;0;0;0;0;76;0;25;25;8;0;0;1;0;0
FALSE;0;0;65;57;135;97;372;2;0;0;0;0;62;48;0;28;6;0;0;0;0;0
FALSE;0;0;79;1;36;95;76;3;0;0;0;0;50;48;50;21;3;0;0;0;0;0
FALSE;0;0;74;13;49;96;89;0;0;0;0;0;64;42;43;23;6;0;0;0;0;0
FALSE;0;0;83;4;53;100;198;2;0;0;0;0;18;0;8;39;8;0;0;1;0;0
FALSE;0;0;67;25;69;100;172;2;0;0;0;0;69;0;31;38;8;0;0;1;0;0
FALSE;0;0;88;4;72;100;113;0;0;0;0;0;25;0;21;14;8;0;0;1;0;0
FALSE;0;0;44;82;51;47;90;1;0;0;0;0;88;3;38;16;2;0;0;0;0;0
FALSE;0;0;83;13;135;100;414;0;0;0;0;0;47;0;19;24;8;0;0;1;0;0
FALSE;0;0;81;33;55;100;137;3;0;0;0;0;63;0;43;23;8;0;0;1;0;0
FALSE;0;0;71;17;43;100;95;4;0;0;0;0;53;0;17;41;8;0;0;1;0;0
FALSE;0;0;88;15;252;100;57;1;0;0;0;0;33;0;25;3;8;0;0;1;0;0
FALSE;0;0;66;97;49;90;107;0;0;0;0;0;100;50;50;10;6;0;0;0;0;0
FALSE;0;0;70;31;69;100;288;1;0;0;0;0;39;0;20;30;8;0;0;1;0;0
FALSE;0;0;69;52;60;80;125;3;0;0;0;0;75;38;30;10;3;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;75;36;54;100;98;1;0;0;0;0;67;0;13;24;8;0;0;1;0;0
FALSE;0;0;67;78;72;100;136;4;0;0;0;0;50;0;29;17;8;0;0;1;0;0
FALSE;0;0;87;11;98;100;436;1;0;0;0;0;73;0;9;33;8;0;0;1;0;0
FALSE;0;0;78;2;40;100;76;2;0;0;0;0;67;0;35;23;8;0;0;1;0;0
FALSE;0;0;60;0;23;78;43;0;0;0;0;0;60;6;67;9;6;0;0;0;0;0
FALSE;0;0;57;76;12;100;21;0;0;0;0;0;100;0;90;10;8;0;0;1;0;0
FALSE;0;0;81;55;240;100;419;0;0;0;0;0;50;0;8;13;8;0;0;1;0;0
FALSE;0;0;64;0;106;88;246;1;0;1;0;0;100;57;88;8;3;0;0;0;0;0
FALSE;0;0;82;12;70;89;178;2;0;0;0;0;60;40;41;27;5;0;0;0;0;0
FALSE;0;0;82;3;84;96;171;2;0;0;0;0;54;22;44;27;6;0;0;0;0;0
FALSE;0;0;65;35;50;93;128;1;0;0;0;0;57;15;60;30;3;0;0;0;0;0
FALSE;0;0;85;15;58;100;167;2;0;0;0;0;75;0;42;12;8;0;0;1;0;0
FALSE;0;0;64;59;47;100;116;1;0;0;0;0;91;0;15;48;8;0;0;1;0;0
FALSE;0;0;88;7;61;100;112;0;0;0;0;0;60;0;13;16;8;0;0;1;0;0
FALSE;0;0;72;66;65;100;206;1;0;0;0;0;91;0;34;44;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;68;9;29;94;0;5;0;0;0;0;42;9;0;0;5;1;0;0;0;0
FALSE;0;0;67;21;70;95;147;0;0;0;0;0;46;3;24;50;6;0;0;0;0;0
FALSE;0;0;83;8;78;100;128;1;0;0;0;0;36;0;14;44;8;0;0;1;0;0
FALSE;0;0;69;57;54;100;114;4;0;0;0;0;92;0;48;21;8;0;0;1;0;0
FALSE;0;0;64;35;84;95;228;0;0;0;0;0;68;23;38;60;6;0;0;0;0;0
FALSE;0;0;88;0;103;100;211;0;0;0;0;0;71;0;57;14;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;84;11;117;100;264;0;0;0;0;0;80;0;11;9;8;0;0;1;0;0
FALSE;0;0;69;47;100;88;242;3;0;0;0;0;100;46;50;32;6;0;0;0;0;0
FALSE;0;0;54;68;179;79;376;0;0;0;0;0;91;2;13;53;2;0;0;0;0;0
FALSE;0;0;55;78;89;71;241;1;0;0;0;0;83;2;64;14;3;0;0;0;0;0
FALSE;0;0;60;1;107;89;147;5;0;0;0;0;50;78;33;12;2;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;88;17;162;100;19;1;0;0;0;0;45;0;18;5;8;0;0;1;0;0
FALSE;0;0;68;27;78;100;284;7;0;0;0;0;48;0;19;47;8;0;0;1;0;0
FALSE;0;0;74;0;58;97;158;0;0;0;0;0;57;0;45;40;6;0;0;1;0;0
FALSE;0;0;59;58;64;87;200;1;0;0;0;0;91;1;70;31;6;0;0;0;0;0
FALSE;0;0;85;20;69;100;200;0;0;0;0;0;50;0;52;21;8;0;0;1;0;0
FALSE;0;0;70;43;104;70;241;1;0;0;0;0;89;26;52;27;5;0;0;0;0;0
FALSE;0;0;61;73;70;100;230;0;0;0;0;0;82;0;9;70;8;0;0;1;0;0
FALSE;0;0;76;30;27;100;42;1;0;0;0;0;80;0;71;7;8;0;0;1;0;0
FALSE;0;0;82;7;77;90;191;1;0;0;0;0;42;22;16;31;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;65;0;12;100;12;1;0;1;0;0;100;0;100;1;8;0;0;1;0;0
FALSE;0;0;57;85;78;94;246;0;0;0;0;0;89;9;31;24;6;0;0;0;0;0
FALSE;0;0;84;4;67;100;110;1;0;0;0;0;80;0;23;13;8;0;0;1;0;0
FALSE;0;0;60;27;28;95;65;0;0;0;0;0;50;14;14;27;6;0;0;0;0;0
FALSE;0;0;82;22;58;100;162;0;0;0;0;0;67;0;55;22;8;0;0;1;0;0
FALSE;0;0;82;33;92;100;163;0;0;0;0;0;100;0;17;12;8;0;0;1;0;0
FALSE;0;0;86;0;106;100;274;0;0;0;0;0;67;0;50;8;8;0;0;1;0;0
FALSE;0;0;65;66;108;76;258;0;0;0;0;0;73;35;30;33;4;0;0;0;0;0
FALSE;0;0;66;67;41;95;64;2;0;0;0;0;50;41;27;22;6;0;0;0;0;0
FALSE;0;0;71;23;63;90;132;2;0;0;0;0;71;2;58;31;6;0;0;0;0;0
FALSE;0;0;69;45;128;100;0;1;0;0;0;0;50;0;23;26;8;1;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;79;0;59;97;117;1;0;0;0;0;67;53;29;31;6;0;0;0;0;0
FALSE;0;0;90;6;103;100;176;0;0;0;0;0;60;0;10;10;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;83;9;80;100;209;0;0;0;0;0;75;0;20;5;8;0;0;1;0;0
FALSE;0;0;65;43;90;71;390;4;0;0;0;0;75;27;29;14;2;0;0;0;0;0
FALSE;0;0;71;73;123;96;310;3;0;0;0;0;58;71;26;23;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;88;0;118;100;270;1;0;0;0;0;57;0;52;29;8;0;0;1;0;0
FALSE;0;0;78;16;57;100;149;1;0;0;0;0;73;0;27;22;8;0;0;1;0;0
FALSE;0;0;70;79;97;89;183;0;0;0;0;0;100;66;33;25;2;0;0;0;0;0
FALSE;0;0;82;9;75;96;161;5;0;0;0;0;100;74;67;19;6;0;0;0;0;0
FALSE;0;0;69;86;58;100;111;0;0;0;0;0;100;0;36;22;8;0;0;1;0;0
FALSE;0;0;67;30;80;94;194;1;0;0;0;0;71;2;41;17;6;0;0;0;0;0
FALSE;0;0;66;59;66;97;67;2;0;0;0;0;84;56;39;7;6;0;0;0;0;0
FALSE;0;0;83;6;100;98;348;1;0;0;0;0;52;24;35;67;6;0;0;0;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;78;21;54;100;82;3;0;0;0;0;50;0;15;41;8;0;0;1;0;0
FALSE;0;0;75;26;40;95;90;0;0;0;0;0;75;79;15;20;6;0;0;0;0;0
FALSE;0;0;75;3;115;89;337;0;0;0;0;0;42;7;37;27;6;0;0;0;0;0
FALSE;0;0;77;29;97;92;217;3;0;0;0;0;20;46;23;13;6;0;0;0;0;0
FALSE;0;0;75;9;93;90;351;1;0;0;0;0;57;1;7;28;6;0;0;0;0;0
FALSE;0;0;72;56;89;100;191;0;0;0;0;0;83;0;24;29;8;0;0;1;0;0
FALSE;0;0;63;51;112;71;282;0;0;0;0;0;77;12;29;21;6;0;0;0;0;0
FALSE;0;0;82;39;118;91;258;0;0;0;0;0;57;78;43;23;5;0;0;0;0;0
FALSE;0;0;68;24;44;85;87;4;0;0;0;0;77;18;20;20;6;0;0;0;0;0
FALSE;0;0;77;33;77;100;141;0;0;0;0;0;55;0;42;31;8;0;0;1;0;0
FALSE;1;1;20;0;0;20;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1
FALSE;0;0;59;32;56;81;207;1;0;0;0;0;80;4;69;16;6;0;0;0;0;0
FALSE;0;0;56;101;77;88;175;2;0;0;0;0;90;1;24;17;6;0;0;0;0;0
FALSE;0;0;72;51;61;100;140;3;0;0;0;0;60;0;8;13;8;0;0;1;0;0
FALSE;0;0;61;65;25;100;111;3;0;0;0;0;90;0;64;14;8;0;0;1;0;0
FALSE;0;0;56;67;50;86;252;4;0;0;0;0;60;3;50;14;2;0;0;0;0;0
FALSE;0;0;78;6;34;100;64;0;0;0;0;0;24;0;8;24;8;0;0;1;0;0
FALSE;0;0;86;2;131;100;403;4;0;0;0;0;40;0;24;21;8;0;0;1;0;0
FALSE;0;0;66;93;25;100;77;1;0;0;0;0;100;0;13;8;8;0;0;1;0;0
FALSE;0;0;73;33;129;86;379;3;0;0;0;0;69;42;52;29;2;0;0;0;0;0
FALSE;0;0;90;8;94;100;170;0;0;0;0;0;57;0;38;16;8;0;0;1;0;0
FALSE;0;0;66;29;66;88;144;2;0;0;0;0;33;6;2;41;5;0;0;0;0;0
FALSE;0;0;78;4;65;96;177;1;0;0;0;0;64;0;46;28;6;0;0;1;0;0
FALSE;0;0;81;17;62;100;181;0;0;0;0;0;56;0;25;25;8;0;0;1;0;0
FALSE;0;0;67;3;27;89;50;2;0;0;0;0;43;34;44;9;6;0;0;0;0;0
FALSE;0;0;55;42;49;95;117;2;0;0;0;0;58;1;15;20;6;0;0;0;0;0
FALSE;0;0;74;44;76;97;184;2;0;0;0;0;78;38;9;35;6;0;0;0;0;0
FALSE;0;0;89;14;76;100;172;0;0;0;0;0;50;0;48;21;8;0;0;1;0;0
FALSE;0;0;76;27;100;82;285;0;0;0;0;0;69;44;27;22;6;0;0;0;0;0
FALSE;0;0;55;99;147;83;205;2;0;0;0;0;100;10;33;12;2;0;0;0;0;0
FALSE;0;0;79;1;67;100;111;1;0;0;0;0;44;0;12;5;8;0;0;1;0;0
FALSE;0;0;68;61;127;100;343;3;0;0;0;0;63;0;15;13;8;0;0;1;0;0
FALSE;0;0;73;14;94;30;182;1;0;0;0;0;75;8;30;10;5;0;0;0;0;0
FALSE;0;0;70;89;72;100;270;1;0;0;0;0;75;0;29;47;8;0;0;1;0;0
FALSE;0;0;81;17;58;100;172;0;0;0;0;0;57;0;35;23;8;0;0;1;0;0
FALSE;0;0;84;11;132;91;239;1;0;0;0;0;80;30;36;11;5;0;0;0;0;0
FALSE;0;0;57;0;81;64;131;0;0;1;0;0;0;7;55;11;2;0;1;0;0;0
FALSE;0;0;57;38;14;92;23;5;0;0;0;0;50;2;25;12;6;0;0;0;0;0
FALSE;0;0;73;24;63;86;174;2;0;0;0;0;75;18;36;14;5;0;0;0;0;0
FALSE;0;0;52;88;66;75;195;0;0;0;0;0;90;1;29;24;2;0;0;0;0;0
FALSE;0;0;84;14;66;100;230;0;0;0;0;0;33;0;15;13;8;0;0;1;0;0
FALSE;0;0;64;12;45;98;115;0;0;0;0;0;71;16;38;40;5;0;0;0;0;0
FALSE;0;0;61;43;61;96;216;2;0;0;0;0;70;69;21;26;6;0;0;0;0;0
FALSE;0;0;76;9;17;100;0;2;0;0;0;0;63;0;33;0;8;1;0;1;0;0
FALSE;0;0;83;3;115;96;341;2;0;0;0;0;64;65;28;25;6;0;0;0;0;0
FALSE;0;0;59;42;52;79;145;5;0;0;0;0;82;15;36;14;2;0;0;0;0;0
FALSE;0;0;72;22;78;97;206;6;0;0;0;0;81;4;29;34;6;0;0;0;0;0
FALSE;0;0;86;4;150;100;248;0;0;0;0;0;50;0;54;35;8;0;0;1;0;0
FALSE;0;0;61;92;18;100;33;0;0;0;0;0;100;0;80;7;8;0;0;1;0;0
FALSE;0;0;84;2;79;100;169;1;0;0;0;0;100;0;58;19;8;0;0;1;0;0
FALSE;0;0;69;0;34;67;57;4;0;1;0;0;100;35;33;6;3;0;0;0;0;0
FALSE;0;0;84;1;80;100;206;1;0;0;0;0;43;0;16;19;8;0;0;1;0;0
FALSE;0;0;66;85;95;67;207;0;0;0;0;0;100;22;17;6;3;0;0;0;0;0
FALSE;0;0;68;19;65;96;177;2;0;0;0;0;71;12;50;48;6;0;0;0;0;0
FALSE;0;0;67;60;92;75;188;0;0;0;0;0;75;45;59;32;5;0;0;0;0;0
FALSE;0;0;91;2;128;100;217;0;0;0;0;0;22;0;9;21;8;0;0;1;0;0
FALSE;0;0;82;7;58;100;163;1;0;0;0;0;38;0;29;21;8;0;0;1;0;0
FALSE;0;0;75;100;49;100;0;1;0;0;0;0;50;0;26;19;8;1;0;1;0;0
FALSE;0;0;59;14;31;73;45;0;0;0;0;0;88;11;20;15;4;0;0;0;0;0
FALSE;0;0;69;51;82;93;216;0;0;0;0;0;100;24;33;15;6;0;0;0;0;0
FALSE;0;0;80;11;69;80;267;1;0;0;0;0;60;30;30;14;5;0;0;0;0;0
FALSE;0;0;72;15;70;88;180;0;0;0;0;0;40;14;21;25;5;0;0;0;0;0
FALSE;0;0;73;9;138;94;210;3;0;0;0;0;75;5;57;41;6;0;0;0;0;0
FALSE;0;0;66;4;72;97;150;3;0;0;0;0;54;0;32;41;7;0;0;1;0;0
FALSE;0;0;56;33;91;78;274;0;0;0;0;0;56;4;3;32;3;0;0;0;0;0
FALSE;0;0;72;42;75;96;173;0;0;0;0;0;38;19;30;26;6;0;0;0;0;0
FALSE;0;0;56;51;43;79;92;1;0;0;0;0;100;1;79;20;5;0;0;0;0;0
FALSE;0;0;68;0;69;100;184;0;0;0;0;0;100;0;68;19;8;0;0;1;0;0
FALSE;0;0;59;64;91;84;336;0;0;0;0;0;100;13;36;44;2;0;0;0;0;0
FALSE;0;0;69;33;79;97;211;4;0;0;0;0;80;9;50;30;6;0;0;0;0;0
FALSE;0;0;70;34;95;96;200;3;0;0;0;0;82;14;58;24;6;0;0;0;0;0
FALSE;0;0;65;76;64;88;265;1;0;0;0;0;100;37;24;17;6;0;0;0;0;0
FALSE;0;0;73;17;149;100;403;0;0;0;0;0;55;0;30;8;8;0;0;1;0;0
FALSE;0;0;73;1;122;95;243;3;0;0;0;0;44;3;5;21;6;0;0;0;0;0
FALSE;0;0;82;1;90;96;367;2;0;0;0;0;45;40;14;28;6;0;0;0;0;0
FALSE;0;0;58;91;15;100;205;3;0;0;0;0;100;0;25;16;8;0;0;1;0;0
FALSE;0;0;64;32;40;100;0;5;0;0;0;0;47;0;7;30;8;1;0;1;0;0
FALSE;0;0;65;76;23;100;49;1;0;0;0;0;67;0;25;12;8;0;0;1;0;0
FALSE;0;0;69;58;69;95;256;5;0;0;0;0;77;31;44;63;3;0;0;0;0;0
FALSE;0;0;55;31;39;86;63;3;0;0;0;0;92;6;38;22;6;0;0;0;0;0
