"Zuzanna","Lena","Maja","Hanna","Zofia","Amelia","Natalia","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Liliana"
FALSE,0.608108108108108,0.794565814368695,0.0503875968992248,1,0,FALSE,0.8,0,0.57,0.07,1,TRUE,TRUE
FALSE,0.891891891891892,0.456551855061659,0.472868217054264,1,0.482587064676617,FALSE,0.83,0,0.45,0.31,1,FALSE,TRUE
FALSE,0.675675675675676,0.726403497860897,0.306201550387597,0.875,0.245439469320066,FALSE,0.63,0.74384408465381,0.38,0.21,0.75,FALSE,FALSE
FALSE,0.608108108108108,0.866365168743911,0.213178294573643,0.725,0.190713101160862,FALSE,0.75,0.952309223499746,0.56,0.09,0.25,FALSE,FALSE
FALSE,0.513513513513513,0.783444509828477,0.197674418604651,0.7875,0.203980099502488,FALSE,0.65,0.247948028217937,0.13,0.23,0.625,FALSE,FALSE
FALSE,0.743243243243243,0.745763053579563,0.213178294573643,1,0.321724709784411,FALSE,0.69,0,0.14,0.1,1,FALSE,TRUE
FALSE,0.635135135135135,0.687179014747969,0.22093023255814,1,0,FALSE,0.86,0,0.44,0,1,TRUE,TRUE
FALSE,0.837837837837838,0.815095648071091,0.403100775193798,1,0.427860696517413,FALSE,1,0,0.43,0.07,1,FALSE,TRUE
FALSE,0.851351351351351,0.274871605899187,0.108527131782946,1,0.101160862354892,FALSE,0.63,0,0.54,0.13,1,FALSE,TRUE
FALSE,0.540540540540541,0.62169936962293,0.282945736434109,0.8,0,FALSE,0.33,0.980362226438172,0.42,0,0.75,TRUE,FALSE
FALSE,0.716216216216216,0.549743211798375,0.465116279069767,0.8625,0.533996683250415,FALSE,0.6,0.156437788342072,0.11,0.18,0.375,FALSE,FALSE
FALSE,0.783783783783784,0.871322375726433,0.445736434108527,1,0.439469320066335,FALSE,1,0,0.64,0.11,1,FALSE,TRUE
FALSE,0.72972972972973,0.612885565206223,0.12015503875969,1,0.190713101160862,FALSE,0.86,0,0.4,0.35,1,FALSE,TRUE
FALSE,0.675675675675676,0.815095648071091,0.317829457364341,1,0.26865671641791,FALSE,0.67,0,0.45,0.2,1,FALSE,TRUE
FALSE,0.513513513513513,0.853401209183272,0.0968992248062016,1,0.0895522388059701,FALSE,0.74,0,0.35,0.26,1,FALSE,TRUE
FALSE,0.459459459459459,0.827688956041354,0.391472868217054,0.85,0.30514096185738,FALSE,0.93,0.363237295853499,0.51,0.43,0.75,FALSE,FALSE
FALSE,0.824324324324324,0.523266880827075,0.298449612403101,1,0.45771144278607,FALSE,0.24,0,0,0.39,1,FALSE,TRUE
FALSE,0.513513513513513,0.876158663082486,0.0736434108527132,0.9125,0.0630182421227197,FALSE,1,0.625751153368286,0.64,0.14,0.5,FALSE,FALSE
FALSE,0.540540540540541,0.667660518779224,0.546511627906977,0.5875,0.592039800995025,FALSE,1,0.312875576684143,0.5,0.13,0.5,FALSE,FALSE
FALSE,0,0,0.693798449612403,0.375,0.140961857379768,TRUE,0,0.625751153368286,0,0.04,0.5,FALSE,FALSE
FALSE,0.675675675675676,0.667660518779224,0.0426356589147287,1,0.240464344941957,FALSE,0.43,0,0.3,0.08,1,FALSE,TRUE
FALSE,0.459459459459459,0.909097958704556,0.352713178294574,0.625,0.384742951907131,FALSE,0.9,0.247948028217937,0.48,0.23,0.75,FALSE,FALSE
FALSE,0.905405405405405,0.767573805729983,0.395348837209302,1,0,FALSE,0.5,0,0.09,0.11,1,TRUE,TRUE
FALSE,0.878378378378378,0.603661671809089,0.468992248062016,1,0.625207296849088,FALSE,0.67,0,0.46,0.46,1,FALSE,TRUE
FALSE,0.864864864864865,0.523266880827075,0.364341085271318,1,0.359867330016584,FALSE,0.17,0,0.12,0.25,1,FALSE,TRUE
FALSE,0.743243243243243,0.536946646043673,0.542635658914729,0.95,0.66334991708126,FALSE,0.71,0,0.18,0.29,0.75,FALSE,TRUE
FALSE,0.945945945945946,0.319116052112065,0.39922480620155,1,0.402985074626866,FALSE,0.29,0,0.3,0.2,1,FALSE,TRUE
FALSE,0.891891891891892,0.62169936962293,0.496124031007752,1,0.318407960199005,FALSE,0.8,0,0.41,0.17,1,FALSE,TRUE
FALSE,0.783783783783784,0.745763053579563,0.437984496124031,0.9625,0.787728026533997,FALSE,0.64,0.767623112413507,0.5,0.3,0.75,FALSE,FALSE
FALSE,0.648648648648649,0.880879789725933,0.294573643410853,0.975,0.30514096185738,FALSE,0.7,0.87835279019584,0.26,0.42,0.75,FALSE,FALSE
FALSE,0.608108108108108,0.355266396881202,0.232558139534884,0.375,0,FALSE,0.6,0.611185324071435,0.17,0.06,0.625,TRUE,FALSE
FALSE,0.810810810810811,0.435661187863216,0.348837209302326,0.9,0,FALSE,0.73,0.43917639509792,0.28,0,0.75,TRUE,FALSE
FALSE,0.621621621621622,0.704947129989546,0.248062015503876,0.725,0.315091210613599,FALSE,1,0,0.22,0.09,0.875,FALSE,TRUE
FALSE,0.837837837837838,0,0.414728682170543,1,0.291873963515755,FALSE,0.21,0,0.35,0.4,1,FALSE,TRUE
FALSE,0.648648648648649,0.721253131631384,0.0697674418604651,1,0,FALSE,0.67,0,0.38,0.08,1,TRUE,TRUE
FALSE,0.878378378378378,0,0.290697674418605,0.9625,0.243781094527363,FALSE,0.17,0.832550660879713,0.22,0.42,0.75,FALSE,FALSE
FALSE,0.891891891891892,0.217830593931608,0.310077519379845,1,0.356550580431177,FALSE,0.21,0,0.16,0.39,1,FALSE,TRUE
FALSE,0.702702702702703,0.715965406233678,0.271317829457364,1,0,FALSE,0.67,0,0.13,0.31,1,TRUE,TRUE
FALSE,0.72972972972973,0.721253131631384,0.302325581395349,0.95,0.280265339966833,FALSE,0.75,0.980362226438172,0.37,0.27,0.75,FALSE,FALSE
FALSE,0.743243243243243,0.47544976225663,0.321705426356589,0.9625,0.383084577114428,FALSE,0.63,0.986149518438155,0.77,0.3,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.137435802949594,0.348837209302326,1,0.33665008291874,FALSE,0.5,0,0.12,0.34,1,FALSE,TRUE
FALSE,0.608108108108108,0.873755264548486,0.313953488372093,0.6625,0.298507462686567,FALSE,1,0.625751153368286,0.18,0.11,0.625,FALSE,FALSE
FALSE,0.743243243243243,0.62169936962293,0.263565891472868,1,0.311774461028192,FALSE,0.68,0,0.39,0.26,1,FALSE,TRUE
FALSE,0.810810810810811,0.726403497860897,0.375968992248062,1,0.631840796019901,FALSE,0.57,0,0.37,0.37,1,FALSE,TRUE
FALSE,0.567567567567568,0.811818251942861,0.151162790697674,0.9,0.167495854063018,FALSE,0.86,0.843562211657929,0,0.13,0.75,FALSE,FALSE
FALSE,0.72972972972973,0.385831077877481,0.457364341085271,0.9125,0.51575456053068,FALSE,0.5,0.404385816560008,0.53,0.15,0.75,FALSE,FALSE
FALSE,0.635135135135135,0.913103710123318,0.13953488372093,0.9,0.205638474295191,FALSE,1,0.84887285718413,0.75,0.12,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.561763737613868,0.306201550387597,0.8875,0.265339966832504,FALSE,0.67,0.639433646815603,0.55,0.11,0.5,FALSE,FALSE
FALSE,0.864864864864865,0.58381732868179,0.236434108527132,1,0.217247097844113,FALSE,0.63,0,0.53,0.3,1,FALSE,TRUE
FALSE,0.594594594594595,0.858688934580978,0.453488372093023,0.875,0.404643449419569,FALSE,1,0.312875576684143,0.6,0.42,0.5,FALSE,FALSE
FALSE,0.5,0.492702199830796,0.24031007751938,0.9625,0.283582089552239,FALSE,0.39,0,0.26,0.34,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.355266396881202,0.430232558139535,1,0.373134328358209,FALSE,0.8,0,0.55,0.2,1,FALSE,TRUE
FALSE,0.743243243243243,0.549743211798375,0.12015503875969,0.9,0.351575456053068,FALSE,0.83,0.639433646815603,0.42,0.23,0.75,FALSE,FALSE
FALSE,0.77027027027027,0.63823210422413,0.25968992248062,1,0.212271973466003,FALSE,0.29,0,0.17,0.36,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.662162162162162,0.699199540563462,0.37984496124031,0.9625,0.310116086235489,FALSE,0.73,0.735326393741223,0.37,0.3,0.75,FALSE,FALSE
FALSE,0.891891891891892,0.355266396881202,0.372093023255814,1,0.477611940298507,FALSE,0.41,0,0.34,0.38,1,FALSE,TRUE
FALSE,0.972972972972973,0,0.550387596899225,1,0.674958540630182,FALSE,0.33,0,0.48,0.21,1,FALSE,TRUE
FALSE,0.810810810810811,0.492702199830796,0.236434108527132,0.975,0.26865671641791,FALSE,0.53,0.974422619924934,0.12,0.45,0.75,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.851351351351351,0.274871605899187,0.306201550387597,1,0.301824212271973,FALSE,0.46,0,0.43,0.4,1,FALSE,TRUE
FALSE,0.581081081081081,0.704947129989546,0.368217054263566,0.8875,0.625207296849088,FALSE,0.57,0.43917639509792,0.3,0.25,0.625,FALSE,FALSE
FALSE,0.837837837837838,0.137435802949594,0.13953488372093,1,0.129353233830846,FALSE,0.11,0,0.08,0.26,1,FALSE,TRUE
FALSE,0.837837837837838,0.217830593931608,0.624031007751938,1,0.719734660033168,FALSE,0.31,0,0.26,0.29,1,FALSE,TRUE
FALSE,0.675675675675676,0.824614817697562,0.232558139534884,1,0.414593698175788,FALSE,1,0,0.4,0.15,1,FALSE,TRUE
FALSE,0.608108108108108,0.898714541819543,0.344961240310078,0.9125,0.378109452736318,FALSE,1,0.991792112871747,0.57,0.15,0.375,FALSE,FALSE
FALSE,0.689189189189189,0.771662155754962,0.364341085271318,0.825,0.170812603648425,FALSE,0.67,0.595614183439992,0.14,0.07,0.625,FALSE,FALSE
FALSE,0.648648648648649,0.866365168743911,0.232558139534884,1,0.17910447761194,FALSE,1,0,0.5,0.14,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.783783783783784,0.217830593931608,0.321705426356589,0.875,0.396351575456053,FALSE,0.55,0.541185831340252,0.15,0.13,0.75,FALSE,FALSE
FALSE,0.513513513513513,0.85070350836679,0.201550387596899,0.8125,0.202321724709784,FALSE,1,0.611185324071435,0.46,0.13,0.625,FALSE,FALSE
FALSE,0.486486486486487,0.811818251942861,0.193798449612403,0.875,0.124378109452736,FALSE,0.71,0.782188941710358,0.14,0.21,0.625,FALSE,FALSE
FALSE,0.905405405405405,0.137435802949594,0.321705426356589,1,0.381426202321725,FALSE,0.42,0,0.22,0.23,1,FALSE,TRUE
FALSE,0.594594594594595,0.801647922613398,0.294573643410853,0.55,0.351575456053068,FALSE,0.75,0.541185831340252,0.55,0.11,0.375,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.743243243243243,0.63823210422413,0.306201550387597,0.975,0.270315091210614,FALSE,0.47,0.938626730052429,0.35,0.46,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.137435802949594,0.550387596899225,0.775,0.5787728026534,FALSE,0.3,0.759971802685573,0.26,0.34,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.646008706878883,0.286821705426357,1,0.195688225538972,FALSE,0.75,0,0.73,0.11,1,FALSE,TRUE
FALSE,0.567567567567568,0.907064320863323,0.116279069767442,0.85,0.376451077943615,FALSE,1,0.595614183439992,0.5,0.22,0.625,FALSE,FALSE
FALSE,0.608108108108108,0.687179014747969,0.0310077519379845,1,0.0248756218905473,FALSE,0.7,0,0.2,0.1,1,FALSE,TRUE
FALSE,0.689189189189189,0.630138002780389,0.201550387596899,0.9375,0.233830845771144,FALSE,0.75,0,0.33,0.21,0.5,FALSE,TRUE
FALSE,0.648648648648649,0.783444509828477,0.344961240310078,0.925,0.283582089552239,FALSE,0.5,0.965209421462088,0.12,0.17,0.75,FALSE,FALSE
FALSE,0.905405405405405,0.355266396881202,0.251937984496124,1,0.343283582089552,FALSE,0.5,0,0.33,0.15,1,FALSE,TRUE
FALSE,0.5,0.456551855061659,0.178294573643411,0.6875,0.0995024875621891,FALSE,1,0.84887285718413,0.5,0.09,0.75,FALSE,FALSE
FALSE,0.621621621621622,0.549743211798375,0.267441860465116,1,0.318407960199005,FALSE,0.6,0,0.29,0.17,1,FALSE,TRUE
FALSE,0.540540540540541,0.523266880827075,0.228682170542636,0.525,0.285240464344942,FALSE,0.83,0.247948028217937,0.69,0.13,0.5,FALSE,FALSE
FALSE,0.621621621621622,0.839529963554539,0.313953488372093,0.825,0.565505804311774,FALSE,0.89,0.820974173582621,0.43,0.35,0.375,FALSE,FALSE
FALSE,0.810810810810811,0.274871605899187,0.325581395348837,1,0.527363184079602,FALSE,0.53,0,0.41,0.59,1,FALSE,TRUE
FALSE,0.662162162162162,0.745763053579563,0.344961240310078,0.95,0.356550580431177,FALSE,0.38,0.363237295853499,0.33,0.24,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.726403497860897,0.779069767441861,1,0.371475953565506,FALSE,0.78,0,0.05,0.2,1,FALSE,TRUE
FALSE,0.797297297297297,0.873755264548486,0.581395348837209,1,0.466003316749585,FALSE,0.5,0,0.33,0.06,1,FALSE,TRUE
FALSE,0.689189189189189,0.660702683776668,0.147286821705426,0.9375,0.129353233830846,FALSE,0.64,0.908489760124135,0.32,0.21,0.25,FALSE,FALSE
FALSE,0.743243243243243,0.508572903929289,0.306201550387597,1,0.72636815920398,FALSE,0.52,0,0.2,0.53,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.540540540540541,0.667660518779224,0.248062015503876,0.3125,0.182421227197347,FALSE,0.67,0.924060900755578,0.64,0.12,0.5,FALSE,FALSE
FALSE,0.594594594594595,0.355266396881202,0.282945736434109,0.8125,0.293532338308458,FALSE,0.64,0.247948028217937,0.62,0.34,0.625,FALSE,FALSE
FALSE,0.581081081081081,0.759135172572524,0.356589147286822,0.9125,0.470978441127695,FALSE,0.59,0.247948028217937,0.12,0.29,0.75,FALSE,FALSE
FALSE,0.743243243243243,0.435661187863216,0.310077519379845,0.8375,0.409618573797678,FALSE,0.4,0.652333844777945,0.23,0.46,0.75,FALSE,FALSE
FALSE,0.837837837837838,0.593987658011253,0.414728682170543,1,0.346600331674959,FALSE,0.5,0,0.21,0.24,1,FALSE,TRUE
FALSE,0.810810810810811,0.745763053579563,0.457364341085271,1,0.298507462686567,FALSE,0.33,0,0.07,0.27,1,FALSE,TRUE
FALSE,0.594594594594595,0.880879789725933,0.162790697674419,1,0.102819237147595,FALSE,0.8,0,0,0.1,1,FALSE,TRUE
FALSE,0.581081081081081,0.856062698155738,0.224806201550388,0.8625,0.200663349917081,FALSE,1,0.935072451533794,0.5,0.18,0.625,FALSE,FALSE
FALSE,0.581081081081081,0,0.255813953488372,0.6875,0.200663349917081,FALSE,0.75,0.363237295853499,0.38,0.07,0.25,FALSE,FALSE
FALSE,0.594594594594595,0.741097474758683,0.10077519379845,0.9,0.149253731343284,FALSE,1,0,0.31,0.13,0.75,FALSE,TRUE
FALSE,0.891891891891892,0,0.337209302325581,0.95,0.444444444444444,FALSE,0.13,0.814955362990154,0.2,0.27,0.75,FALSE,FALSE
FALSE,0.662162162162162,0.435661187863216,0.12015503875969,0.725,0,FALSE,0.8,0.759971802685573,0.78,0.09,0.25,TRUE,FALSE
FALSE,0.608108108108108,0.653491781794824,0.186046511627907,0.8875,0.172470978441128,FALSE,0.63,0.717261393244151,0.32,0.23,0.75,FALSE,FALSE
FALSE,0.72972972972973,0.704947129989546,0.573643410852713,0.95,0.93698175787728,FALSE,0.58,0.935072451533794,0.13,0.24,0.75,FALSE,FALSE
FALSE,0.77027027027027,0.754777239975281,0.236434108527132,1,0.369817578772803,FALSE,0.46,0,0.05,0.22,1,FALSE,TRUE
FALSE,0.608108108108108,0.775667907173724,0.25968992248062,0.4375,0.597014925373134,FALSE,0.6,0.652333844777945,0.45,0.11,0.375,FALSE,FALSE
FALSE,0.959459459459459,0,0.383720930232558,1,0,FALSE,0.5,0,0.73,0,1,TRUE,TRUE
FALSE,0.797297297297297,0.435661187863216,0.197674418604651,1,0.343283582089552,FALSE,0.4,0,0.29,0.28,1,FALSE,TRUE
FALSE,0.662162162162162,0.715965406233678,0.244186046511628,0.9625,0.286898839137645,FALSE,0.64,0,0.42,0.31,0.75,FALSE,TRUE
FALSE,0.418918918918919,0.86885926391044,0.372093023255814,0.8,0.308457711442786,FALSE,1,0.247948028217937,0.56,0.25,0.25,FALSE,FALSE
FALSE,0.716216216216216,0.759135172572524,0.341085271317829,1,0.36318407960199,FALSE,0.89,0,0.46,0.24,1,FALSE,TRUE
FALSE,0.648648648648649,0.779594331545476,0.341085271317829,0.875,0.618573797678275,FALSE,0.58,0,0.19,0.21,0.75,FALSE,TRUE
FALSE,0.743243243243243,0.741097474758683,0.217054263565891,1,0.164179104477612,FALSE,0.75,0,0.55,0.4,1,FALSE,TRUE
FALSE,0.581081081081081,0.902933380793855,0.155038759689922,0.825,0.126036484245439,FALSE,1,0,0.27,0.22,0.75,FALSE,TRUE
FALSE,0.675675675675676,0.653491781794824,0.290697674418605,0.8375,0.308457711442786,FALSE,0.33,0.759971802685573,0.16,0.24,0.25,FALSE,FALSE
FALSE,0.716216216216216,0.674382448993267,0.406976744186047,0.9375,0.469320066334992,FALSE,0.63,0.43917639509792,0.33,0.22,0.75,FALSE,FALSE
FALSE,0.621621621621622,0.896570975522118,0.352713178294574,0.85,0.396351575456053,FALSE,0.58,0.759971802685573,0.27,0.34,0.25,FALSE,FALSE
FALSE,0.635135135135135,0.736319461598892,0.457364341085271,0.9125,0.432835820895522,FALSE,0.88,0.363237295853499,0.29,0.28,0.625,FALSE,FALSE
FALSE,0.959459459459459,0.274871605899187,0.492248062015504,1,0.290215588723051,FALSE,0.29,0,0.28,0.16,1,FALSE,TRUE
FALSE,0.648648648648649,0.821492265740697,0.372093023255814,0.9375,0.291873963515755,FALSE,0.89,0.56082360490208,0.27,0.22,0.75,FALSE,FALSE
FALSE,0.783783783783784,0.536946646043673,0.224806201550388,1,0.208955223880597,FALSE,0.5,0,0.51,0.45,1,FALSE,TRUE
FALSE,0.72972972972973,0.731423460960846,0.170542635658915,1,0.303482587064677,FALSE,0.75,0,0.33,0.12,1,FALSE,TRUE
FALSE,0.581081081081081,0.680883947887935,0.344961240310078,0.9375,0.461028192371476,FALSE,0.86,0.312875576684143,0.24,0.38,0.75,FALSE,FALSE
FALSE,0.662162162162162,0.745763053579563,0.25968992248062,1,0.318407960199005,FALSE,0.79,0,0.42,0.36,1,FALSE,TRUE
FALSE,0.702702702702703,0.612885565206223,0.131782945736434,1,0.12106135986733,FALSE,0.5,0,0.19,0.31,1,FALSE,TRUE
FALSE,0.648648648648649,0.62169936962293,0.124031007751938,1,0.142620232172471,FALSE,0.57,0,0.25,0.28,1,FALSE,TRUE
FALSE,0.810810810810811,0.561763737613868,0.372093023255814,1,0.321724709784411,FALSE,0.55,0,0.3,0.21,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.756756756756757,0.794565814368695,0.25968992248062,0.9375,0.30016583747927,FALSE,0.63,0.782188941710358,0.58,0.19,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.385831077877481,0.131782945736434,1,0.154228855721393,FALSE,0.67,0,0.4,0.15,1,FALSE,TRUE
FALSE,0.878378378378378,0.593987658011253,0.267441860465116,1,0.30514096185738,FALSE,0.67,0,0.45,0.31,1,FALSE,TRUE
FALSE,0.864864864864865,0,0.217054263565891,1,0.449419568822554,FALSE,0.5,0,0.57,0.18,1,FALSE,TRUE
FALSE,0.851351351351351,0.492702199830796,0.352713178294574,1,0.475953565505804,FALSE,0.58,0,0.42,0.27,1,FALSE,TRUE
FALSE,0.891891891891892,0.137435802949594,0.329457364341085,0.925,0.326699834162521,FALSE,0.38,0.735326393741223,0.25,0.16,0.625,FALSE,FALSE
FALSE,0.567567567567568,0.853401209183272,0.209302325581395,0.825,0.260364842454395,FALSE,0.83,0.74384408465381,0.24,0.31,0.75,FALSE,FALSE
FALSE,0.621621621621622,0.833697838654415,0.344961240310078,0.375,0.286898839137645,FALSE,1,0.94557164790026,0.5,0.02,0.75,FALSE,FALSE
FALSE,0.743243243243243,0.771662155754962,0.267441860465116,1,0.291873963515755,FALSE,0.82,0,0.42,0.19,1,FALSE,TRUE
FALSE,0.824324324324324,0.47544976225663,0.383720930232558,0.6375,0.278606965174129,FALSE,0.75,0.87835279019584,0.65,0.17,0.75,FALSE,FALSE
FALSE,0.621621621621622,0.687179014747969,0.356589147286822,0.75,0.344941956882255,FALSE,0.67,0.312875576684143,0.4,0.25,0.75,FALSE,FALSE
FALSE,0.72972972972973,0.839529963554539,0.267441860465116,0.9,0.439469320066335,FALSE,0.78,0.84887285718413,0.44,0.37,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.456551855061659,0.124031007751938,0.9125,0.116086235489221,FALSE,0.43,0.912484413458487,0.36,0.14,0.75,FALSE,FALSE
FALSE,0.837837837837838,0.274871605899187,0.391472868217054,1,0.728026533996683,FALSE,0.33,0,0.13,0.33,1,FALSE,TRUE
FALSE,0.662162162162162,0.754777239975281,0.403100775193798,1,0.388059701492537,FALSE,0.8,0,0.38,0.13,1,FALSE,TRUE
FALSE,0.621621621621622,0.790927584744418,0.0697674418604651,1,0.0514096185737977,FALSE,1,0,0.1,0.1,1,FALSE,TRUE
FALSE,0.864864864864865,0,0.771317829457364,0.85,0.658374792703151,FALSE,0.5,0.94557164790026,0.13,0.08,0.75,FALSE,FALSE
FALSE,0.878378378378378,0.137435802949594,0.24031007751938,1,0.218905472636816,FALSE,0.67,0,0.21,0.29,0.875,FALSE,TRUE
FALSE,0.716216216216216,0.750321368155817,0.224806201550388,1,0.311774461028192,FALSE,0.62,0,0.4,0.25,1,FALSE,TRUE
FALSE,0.513513513513513,0,0.193798449612403,0.75,0.260364842454395,TRUE,0.75,0.404385816560008,0.6,0.05,0.75,FALSE,FALSE
FALSE,0.635135135135135,0.85070350836679,0.391472868217054,0.9625,0.514096185737977,FALSE,0.86,0.51967508419557,0.42,0.31,0.75,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.837837837837838,0.593987658011253,0.182170542635659,1,0.17910447761194,FALSE,0.6,0,0.2,0.02,1,FALSE,TRUE
FALSE,0.932432432432432,0.385831077877481,0.430232558139535,1,0.474295190713101,FALSE,0.63,0,0.47,0.19,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.743243243243243,0.741097474758683,0.193798449612403,1,0.169154228855721,FALSE,0.86,0,0.27,0.16,1,FALSE,TRUE
FALSE,0.824324324324324,0.704947129989546,0.356589147286822,1,0.328358208955224,FALSE,0.6,0,0.3,0.2,1,FALSE,TRUE
FALSE,0.72972972972973,0.815095648071091,0.189922480620155,1,0.172470978441128,FALSE,1,0,0.31,0.13,1,FALSE,TRUE
FALSE,0.918918918918919,0.456551855061659,0.286821705426357,1,0.33167495854063,FALSE,0.5,0,0.25,0.2,1,FALSE,TRUE
FALSE,0.864864864864865,0.274871605899187,0.356589147286822,0.9375,0.334991708126036,FALSE,0.36,0.891764182083294,0.26,0.34,0.75,FALSE,FALSE
FALSE,0.851351351351351,0.274871605899187,0.313953488372093,1,0.303482587064677,FALSE,0.63,0,0.61,0.32,1,FALSE,TRUE
FALSE,0.878378378378378,0.492702199830796,0.224806201550388,1,0.333333333333333,FALSE,0.8,0,0.57,0.07,1,FALSE,TRUE
FALSE,0.743243243243243,0.492702199830796,0.205426356589147,1,0.411276948590381,FALSE,0.5,0,0.25,0.24,1,FALSE,TRUE
FALSE,0.918918918918919,0,0.468992248062016,1,0,FALSE,0.3,0,0.17,0,1,TRUE,TRUE
FALSE,0.702702702702703,0.736319461598892,0.251937984496124,1,0.218905472636816,FALSE,0.73,0,0.42,0.26,1,FALSE,TRUE
FALSE,0.797297297297297,0.385831077877481,0.329457364341085,0.9625,0.354892205638474,FALSE,0.38,0.495896056435873,0.27,0.15,0.75,FALSE,FALSE
FALSE,0.675675675675676,0.783444509828477,0.36046511627907,0.8625,0.388059701492537,FALSE,0.7,0.578888605399151,0.44,0.27,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.704947129989546,0.224806201550388,1,0.275290215588723,FALSE,0.33,0,0.2,0.33,1,FALSE,TRUE
FALSE,0.635135135135135,0.355266396881202,0.147286821705426,0.5875,0.0796019900497512,FALSE,0.5,0.43917639509792,0,0.03,0.625,FALSE,FALSE
FALSE,0.783783783783784,0.492702199830796,0.224806201550388,1,0.18407960199005,FALSE,0.75,0,0.32,0.22,1,FALSE,TRUE
FALSE,0.824324324324324,0.456551855061659,0.197674418604651,1,0.441127694859038,FALSE,0.83,0,0.53,0.3,1,FALSE,TRUE
FALSE,0.567567567567568,0.754777239975281,0.348837209302326,0.6375,0.227197346600332,FALSE,0.67,0.469313365026215,0.07,0.14,0.75,FALSE,FALSE
FALSE,0.743243243243243,0.693280356188238,0.414728682170543,0.775,0.480928689883914,FALSE,0.83,0.782188941710358,0.36,0.11,0.375,FALSE,FALSE
FALSE,0.702702702702703,0.561763737613868,0.24031007751938,0.9375,0.366500829187396,FALSE,0.43,0.916409591027645,0.14,0.22,0.625,FALSE,FALSE
FALSE,0.662162162162162,0,0.298449612403101,0.6375,0.0165837479270315,TRUE,1,0.652333844777945,0.86,0.02,0.5,FALSE,FALSE
FALSE,0.810810810810811,0.767573805729983,0.39922480620155,1,0.245439469320066,FALSE,0.88,0,0.75,0.16,1,FALSE,TRUE
FALSE,0.891891891891892,0,0.387596899224806,1,0.341625207296849,FALSE,0.5,0,0.38,0.24,1,FALSE,TRUE
FALSE,0.513513513513513,0,0.189922480620155,0.4625,0.17910447761194,FALSE,0.83,0.43917639509792,0.71,0.14,0.25,FALSE,FALSE
FALSE,0.783783783783784,0.593987658011253,0.189922480620155,1,0.170812603648425,FALSE,0.8,0,0.76,0.13,1,FALSE,TRUE
FALSE,0.756756756756757,0.699199540563462,0.356589147286822,0.9375,0.585406301824212,FALSE,0.8,0.958851479293491,0.29,0.42,0.75,FALSE,FALSE
FALSE,0.864864864864865,0,0.244186046511628,1,0.247097844112769,FALSE,0.29,0,0.15,0.28,1,FALSE,TRUE
